,usuario,texto;;
2512,@felipeneto,@DeadpooltoBR @Mister_JJ1 @Gabriel50437716 @AmargoEnfezado @VlogdoLisboa @felipeneto Pegue corona tome sua cloroquina e boa sorte com sua parada cardíaca;;
2513,@felipeneto,@yatos_woman @felipeneto @AbrahamWeint rindo até o fim do corona;;
"2518,@felipeneto,""@felipeneto  Tamo pensando em desenvolver um sistema que conecte empregadores a prestadores de serviço para minimizar o impacto do corona virus na vida das pessoas que perderam o emprego por conta da pandemia";;
Ajuda AÍ­  na divulgação â¤ï¸;;
"https://t.co/ilNXuHm1wI""";;
"2527,@felipeneto,""@felipeneto @AbrahamWeint Eu ofereci um curso meu para ele com desconto por causa do aperto advindo da crise do Corona, mas acho que ele não quis estudar Língua Portuguesa.""";;
"2532,@felipeneto,""@felipeneto É uma insanidade mental tremenda falar isso, os indios estão sendo contaminado pelos garimpeiro ilegais que alem de levar o novo corona virus destroi a floresta!""";;
2539,@felipeneto,@felipeneto Felipinho a gente n devia se unir contra o corona?;;
"2549,@felipeneto,""@LeiaRachor @felipeneto Ett vc é Bolsominion, tomara q morra de Corona pq por conta desse crápula o Brasil vai ser um dos últimos a receber a poha da vacina sua ridícula""";;
"2562,@felipeneto,""@JosuePatriota @felipeneto ENTAO VAI TOMAR NO MEU DO OLHO DO SEU CU,FILHO DA PUTA.";;
"APROVEITA E PEGA A PORRA DO CORONA PRA VER SE O TEU PRESIDENTE DE MERDA VAI SER O TAL SALVADOR DA PÃTRIA OU MELHOR UM GADO A MENOS NO MUNDO""";;
"2574,@felipeneto,""@felipeneto Você teria mais credibilidade se fosse fiel a princÃ­pios e não a ideologias políticas. Quando o lula comemorou o corona vírus você não falou nada, pq?""";;
2579,@felipeneto,@gime_nes @joaocezar1965 @felipeneto Certo. Parece bonito se olhar apenas esse pedacinho de discurso dele. E todos os outros? E a falta de um plano concreto para a saúde em combate ao corona vírus? E a falta de um plano concreto para a economia? Teu presidente é só garganta.;;
2585,@felipeneto,@Ricardo90641670 @felipeneto quero saber quando vão divulgar o que foi tratado na Reunião para acabar com a pandemia e com as mortes por corona-virus!;;
"2603,@felipeneto,""@felipeneto Estratégia e plano contra o corona virus ficou por conta dos governadores e prefeitos, como queria o STF. ";;
Vc é burro pra caralho hein!;;
"Kkkkkk""";;
"2606,@felipeneto,""@felipeneto CORONA-VÃDEO";;
"Milicianos, imbecis, bandidos, canalhas. O vídeo viralizado mostra governo de psicopatas empenhados na destruição do Estado, na autopreservação. Não há intenção em combater a Covid. O intento é proteger o covil. O Bolsonarismo vive da morte. Pandemónio na pandemia...""";;
"2619,@felipeneto,""@felipeneto Você e daquele tipo de  ratos que  andam pelo esgoto procurando migalhas, o presidente falou o oposto que você alega contra ele?";;
E agora?;;
"Não falou para não ofender seu tio LULA que deu graças a natureza por ter inventado o corona.""";;
"2635,@felipeneto,""@felipeneto Bolsonaro se acha dono do Brasil desde o dia que entrou.";;
Um presidente que tira sarro das mortes, não dá uma única ideia positiva tenta botar o povo a mercê do corona vírus, isso é um bandido da pior qualidade ;;
"#forabolsomaro.""";;
2640,@felipeneto,@felipeneto Tá mais Felipe por que os outros Youtubers não estão prostetando sobre o corona-virus??;;
"2646,@felipeneto,""@natalia_basto @JosuePatriota @felipeneto De 5 foi pra 6 na pandemia. No governo do pt nao foi a 3, no do temer tbm não. Em 1 ano o Bolsonaro perdeu muito investimento internacional. Dps do corona, o dólar ainda vai continuar alto. Para de buscar justificativa no Pt, reconhece q o bozo fez pessimas políticas economicas""";;
2655,@felipeneto,@JooPereiraSil12 @neide6 @7Zaks7 @felipeneto A mídia é a imprensa não divulga pq não gosta dó presidente. Más ele está ajudando. Não acredita em notícia fake News . Eu acho estranho que a imprensa nunca divulgou quem foi curado dó corona vírus más têm milhares de pessoas que foram curadas.;;
"2656,@felipeneto,""@felipeneto Com tantas bactérias juntas, falando merda pandemia ou CORONA vírus .. Não ia ser pauta nunca..!""";;
"2671,@felipeneto,""@tchaurobos @belini @felipeneto Não sei se vc sabe mas as medidas de combate ao Corona vírus está nas mãos dos governadores e prefeitos, como determinou o STF.""";;
"2695,@felipeneto,""@felipeneto O incrível é que não falam porra nenhuma sobre Corona vírus, só falam merda sobre esse assunto que deveria ser tão importante""";;
"2705,@felipeneto,""@felipeneto @felipeneto eles sequer mencionaram a crise do corona, nada! Só falaram de si mesmos e NENHUM plano pra enfrentamento da crise foi apresentado ou discutido, meu Deus... Milhares de pessoas morrendo todo dia e eles discutindo o próprio umbigo pqp""";;
"2706,@felipeneto,""@felipeneto @felipeneto eles sequer mencionaram a crise do corona, nada! Só falaram de si mesmos e NENHUM plano pra enfrentamento da crise foi apresentado ou discutido, meu Deus... Milhares de pessoas morrendo todo dia e eles discutindo o próprio umbigo pqp""";;
"2717,@felipeneto,""@felipeneto """"Ainda bem que a natureza criou este monstro do corona vírus """"";;
De quem é essa frase?;;
1: Boso ;;
"2: Lula""";;
2737,@felipeneto,@felipeneto Kkkkkkkkk ficou com cara de bunda achou que o vídeo iria prejudicar o presidente e vc e um mentiroso ele falou sobre o Corona vírus e vc prega a mentira seu lixo passou vergonha agora fica postando mentira e bem a sua cara esquerdopata;;
"2743,@felipeneto,""@DeividWLP @Leandrosc18 @EdgleyGreat @felipeneto E a minha realidade é mais falidos do que falecidos. Eu não tenho medo de morrer de corona, eu tenho medo é de sofrer a miséria. Eu fiquei desempregada um ano, só fazendo alguns bicos, e foi desesperador não saber se no amanhã eu teria dinheiro pra fazer compra do básico.""";;
2763,@felipeneto,@DeadpooltoBR @Mister_JJ1 @Gabriel50437716 @AmargoEnfezado @VlogdoLisboa @felipeneto Foda-se to com Corona vírus tive todos os sintomas fui internado 2 dias to em casa me recuperando e zero cloroquina! Remédio sem efeito para covid...;;
2785,@felipeneto,@protectweasley @11_ester @callofjunqueira @felipeneto O que para o corona vírus é a cura e a vacina. Vocês querem que o cara tenha super poderes agora? Nenhum país tem a cura ou solução. A única coisa que apareceu foi a duvidosa hidroxicroloquina. Fizeram isolamento social e os cidadãos não estão respeitando.;;
"2791,@felipeneto,""@felipeneto @croismo Quando se refere querer proteger familiares e amigos com relação a justiça ele diz que não está de brincadeira";;
"Mas quando se refere a vida das pessoas por corona ele sabe brincar e brincadeira com a vida dos outros não é povo!""";;
"2796,@felipeneto,""@omitotemnome @danilotebaldi @HaddadDebochado @felipeneto lucido onde manoKKKK tu precisa de um psiquiatra. se essa merda fosse só uma gripe n estaria morrendo tanta gente em vários países, provavelmente tu eh daqueles q acha q o corona n existekkkkkkkk""";;
"2801,@felipeneto,""@felipeneto Foi sim, que a mídia está dando muito espaço pro corona e esqueceu do resto ğŸ˜‚ğŸ˜‚ğŸ˜‚";;
É isso que estão fazendo felipe para â€œProtegerâ€ o nosso país, pessoas morrendo e o povo postando #BolsonaroReeleito ;;
"ALGUÉM EM TROCA DE PAIS POR FAVOR ğŸ™ğŸ¼""";;
2807,@felipeneto,@felipeneto Impagável foi a fisionomia do ex ministro da saúde quando ele esbraveja que só falam do corona!â˜ºï¸;;
2828,@felipeneto,@felipeneto @BlogdoNoblat Enfia o Corona vírus no seu c*;;
2846,@felipeneto,@felipeneto Porra tudo agora e política e corona vírus.merda vei;;
"2875,@felipeneto,""@pelapaz5 @vab_felipe @cesarkreca @ticottx @felipeneto Meu deus...nem sei se isso é verÃ­dico e nem que data é, mas faz muito tempo que se sabe sim que o corona é perigoso é o orgão que vem alertando, isso é fato!!!!""";;
2878,@felipeneto,@pqoshomensmorre @felipeneto contra o corona vírus;;
"2904,@felipeneto,""@felipeneto corona, ta nas tuas mãos, faça o necessário com essa senhora""";;
"2921,@felipeneto,""@felipeneto fico pensando quando o corona vírus acabar, o que será do Brasil com  um presidente bosta desse.""";;
"2933,@felipeneto,""@ClaudineteAmpa1 @felipeneto Não é possível que vc seja ser humano real ";;
Em ver Brasil indo para uma ditadura sendo o maior foco do corona vírus da amarica do Sul;;
"Não é possível""";;
"2939,@felipeneto,""@felipeneto Q injustiça @felipeneto ela fala do corona na hora q fala pra não falar do corona sem citar as comorbidades. Estratégica perfeita pro cérebro de ameba, sem querer ofender a ameba";;
"#BolsonaroAcabou""";;
"2940,@felipeneto,""@felipeneto Q injustiça @felipeneto ela fala do corona na hora q fala pra não falar do corona sem citar as comorbidades. Estratégica perfeita pro cérebro de ameba, sem querer ofender a ameba";;
"#BolsonaroAcabou""";;
"2945,@felipeneto,""@VlogdoLisboa @felipeneto sim gente vamos atirar no corona vírus, sim, ouçam ele pq ele tem experiência ";;
;;
"(é ironia pros burros de plantão)""";;
"2966,@felipeneto,""@felipeneto para a claque dele, tudo q foi dito foi espetacular... amanhã tem mais corona-fest em brasÃ­lia...  # pró governo...";;
"até por q se tivesse ele bolsonaro confessado ou assumido um crime no vídeo, vcs acham mesmo q ele iria divulgar? iriam apagar, sumir, dizer q roubaram... sei lá...""";;
2977,@felipeneto,@felipeneto Resumo dos vídeos: Bolsonaro já está no segundo turno de 2022. O jeito é torcer pro corona matar todo mundo até lá;;
2991,@felipeneto,@felipeneto Só teve o Salles usando o Corona como desvio de atenção pra aprovar as coisas absurdas que ele quer pra acabar com o meio ambiente.;;
3016,@felipeneto,@felipeneto Talvez o intuito da reunião não era corona virus e sim arrumar a casa;;
"3028,@felipeneto,""@felipeneto Então você não viu o vídeo completo, pois tem fala do ministro da saúde falando sobre o Corona vírus!""";;
"3038,@felipeneto,""@felipeneto Fala sim, o ministro do meio ambiente. Afirmou que deveria  aproveitar que a imprensa cobre apenas de corona virus, para avançar projetos e pautas """"ambientais"""" ğŸ”¥""";;
"3047,@felipeneto,""@felipeneto Mas claro imbecÃ­l, a pauta da reunião não era o Corona, por que falar na pandemia?""";;
"3053,@felipeneto,""@felipeneto Olha eu sei que não pode sair de casa , mais o povo precisa sair pra pedir o impeachment, por que se nós não morrermos de corona , vamos morrer por conta dele ";;
"Pelo amor , eu não aguenta mais esse cara""";;
"3098,@felipeneto,""@felipeneto Damares:""""ministério da saúde cheio de feministas... Esse governo é um governo pró vida, pró família""""";;
;;
- Quase 10 mil óbitos por Corona vírus no Brasil.;;
"O Presidente:"""" IdAÍ­? Não sou coveiro"""" https://t.co/cSq8yk7y8F""";;
"3120,@felipeneto,""@felipeneto ";;
#TodosPeloImpeachment ;;
Eu só nao choro por que entope o nariz e isso da suspeita de corona.;;
"Gente como esse cara so fala merda #ForaBolsonaro https://t.co/BHvlRbdZnC""";;
3130,@felipeneto,@felipeneto @DeCaraPraLua É o que tenho falado. Todas essas declarações polêmicas do Bozo sobre o Corona são cortina de fumaça para algo ainda pior.;;
"3131,@felipeneto,""@felipeneto Vamo geral dar tiro no corona e matar ele. Presidente inútil, pqp""";;
"3142,@felipeneto,""@Maurici20389160 @PimentaThyago @felipeneto E meu tio, que só tomou água!! H2O CURA DO CORONA VÍRUS, já foi comprovado por diversos estudos feitos por diversos médicos!!""";;
"3155,@felipeneto,""@felipeneto São orgulhosos,  egoístas e despreparados, é tanto absurdo que parece até ficção, mas é uma triste realidade sem data p acabar. Não basta o sofrimento que o corona causa, ainda temos um governo sem rumo""";;
"3161,@felipeneto,""@Emersonriojas @guxtavolim @felipeneto Sim disse que Bolsonaro é Genocida mas a frase do Lula falando ainda bem ao Corona é so erro de comunicação, os kids vão a loucura kkk""";;
3163,@felipeneto,@luciano_hang @felipeneto Véio  cuida.o corona vírus...;;
3169,@felipeneto,@felipeneto Nem o corona aguentou essa peste branca de general do cassete;;
"3215,@felipeneto,""@felipeneto @secomvc Remédio esse faz uma espécie de diálise na medula óssea. Pouco funcional e péssima aplicação. Efeitos colaterais são inúmeros o que se leva crer pela comunidade cientÃ­fica que não é prudente sua aplicação ao corona vírus. Pessoas fazendo política com a vida, isso é um deboche.""";;
"3228,@felipeneto,""@PimentaThyago @felipeneto tive corona e curei com água e sono, vou patentear a receita.""";;
"3233,@felipeneto,""@MauricioNardiJ5 @felipeneto @LulaOficial Caralho, mesmo o cara falando com TODAS AS PALAVRAS QUE """"AINDA BEM QUE O MONSTRO DO CORONA VÍRUS APARECEU""""  e ainda existem imbecis passadores de pano. Ser esquerdista não é ser inteligente é questão de mau caráter mesmo.""";;
"3248,@felipeneto,""@rayssagxp @mohindi @felipeneto Atualmente todo mundo opina sobre tudo (onde 99% das vezes estão replicando novamente um discurso), tem gente discutindo sobre usar ou não um remédio pro corona e ignorando as opiniões médicas, exatamente por esse pensamento, por ouvir e replicar o que influenciadores de YT dizem""";;
3253,@felipeneto,@felipeneto @secomvc Fake news? Se vc quiser te passo o mome de vários médicos  que estudam o CORONA desde 2005 quando houve um surto do SARS.;;
3286,@felipeneto,@felipeneto A cloroquina ajuda o corona vírus a te matar se você estiver em estado grave.;;
"3295,@felipeneto,""@Fhernando_Sena @felipeneto Nem existe nenhum outro presidente q fodeu o Brasil inteiro neh, ah o Lula neh? Nem sabia. Agr o Bolsonaro tem q consertar a porra do governo inteiro q o pt fez, ah ta bom. Bolsonaro n vai fazer o corona virus desaparecer n, a gente tem q trabalhar ou a gente morre de qlqr jeito""";;
3326,@felipeneto,@PimentaThyago @felipeneto *pegaram o corona e foram medicados com a cloroquina e por isso teve esses efeitos colaterais. Muitas pacientes aceleraram o agravamento da doença e até mesmo Ã  morte com esse medicamento. O caso da família do meu namorado é apenas um caso das poucas pessoas que se salvam com ela;;
"3336,@felipeneto,""@ClaroBrasil @slpng_giants_pt @felipeneto Adoro a Claro e o Passaporte américas é excelente. Pena que não poderia usar tão cedo, porque os brasileiros serão conhecidos como os coronavirus e ninguém vai nos deixar entrar, pq o @jairbolsonaro é um genocÃ­da e quer que todos os brasileiros peguem Corona Virus igual a ele.""";;
"3340,@felipeneto,""@RosyPadua @felipeneto @BancodoBrasil Cuidado com o Corona vó, fica em casa.""";;
"3346,@felipeneto,""@jaylima @rafaelvalerac @felipeneto o bagulho da bandeira eu não sei mas o resto tá acontecendo por causa do corona vírus, por todo o planeta ...""";;
3354,@felipeneto,@felipeneto FELIPE FAZ UM TWEET SOBRE RAIN ON ME É A CURA DO CORONA LANÃ‡ADO PELA LADY GAGA;;
3367,@felipeneto,@felipeneto @TwitterBrasil @TwitterComms @Twitter @TwitterSupport Aqui uma coisa eu digo se vcs pegarem corona e só n tomar remédio uai pra que ficar falando Merda a escolha e sua Mais n vem escolher pra qem quer tomar Aff me dá nojo e povinho sem nocao;;
"3377,@felipeneto,""@felipeneto clonaram meu cpf e perdi meu auxilio corona, me ajuda com seus 23 advogados por favor eu to triste -esse twet é mt sério-""";;
3378,@felipeneto,@felipeneto Felipe faz uma live de minecraft pra fzr aquilo q vc disse no seu vídeo sobre o corona virus;;
"3391,@felipeneto,""@felipeneto Eu sabia, foi tudo um plano. Eles n estavam nem ai então eles falaram fodasse vamo mata todo mundo com remédio q o corona acaba e as pessoas tbm. Literalmente só pode ser isso ou eh mt burrice""";;
"3411,@felipeneto,""@felipeneto @TwitterBrasil @TwitterComms @Twitter @TwitterSupport Cloroquina ou Hidroxicloroquina não curam o covid-19 ou corona-vírus. Aonde os presidentes do Brasil e dos EUA Donald Trump postaram essa idiotice. ";;
