Source,Target,Type,Weight
24397,32459,Directed,1
16419,43515,Directed,1
24398,29289,Directed,1
24398,24262,Directed,1
20132,32459,Directed,1
20132,50812,Directed,1
20132,32459,Directed,1
20946,33693,Directed,1
20946,50812,Directed,1
20946,32459,Directed,1
3489,33693,Directed,1
3489,50812,Directed,1
3489,32459,Directed,1
24399,33693,Directed,1
23595,50813,Directed,1
23595,50812,Directed,1
23595,32459,Directed,1
24400,33693,Directed,1
24400,50812,Directed,1
24400,32459,Directed,1
8956,32459,Directed,1
8956,50812,Directed,1
8956,32459,Directed,1
24398,32459,Directed,1
10303,50814,Directed,1
21747,2444,Directed,1
5900,39667,Directed,1
24401,2110,Directed,1
6241,37866,Directed,1
24402,50815,Directed,1
24402,50815,Directed,1
5330,47005,Directed,1
5330,33590,Directed,1
5330,50816,Directed,1
24403,34349,Directed,1
24404,50817,Directed,1
21534,36277,Directed,1
24405,35339,Directed,1
24406,50818,Directed,1
12580,42155,Directed,1
24407,50819,Directed,1
24408,43048,Directed,1
21899,50820,Directed,1
3821,50821,Directed,1
21218,522,Directed,1
10540,50822,Directed,1
11171,29081,Directed,1
5045,24424,Directed,1
5045,50823,Directed,1
23709,50824,Directed,1
14214,32387,Directed,1
4599,47763,Directed,1
24409,14189,Directed,1
24410,50825,Directed,1
24411,2444,Directed,1
22418,50826,Directed,1
481,50827,Directed,1
24412,50828,Directed,1
24413,50829,Directed,1
24019,50425,Directed,1
24414,50830,Directed,1
4963,38115,Directed,1
24415,2444,Directed,1
5008,10948,Directed,1
13842,50831,Directed,1
24416,31068,Directed,1
24417,32476,Directed,1
229,32193,Directed,1
15130,2444,Directed,1
24418,2444,Directed,1
20078,2444,Directed,1
24377,50832,Directed,1
2759,44999,Directed,1
949,33191,Directed,1
5094,32476,Directed,1
5268,2444,Directed,1
5268,50833,Directed,1
24419,2444,Directed,1
4706,32476,Directed,1
19927,32723,Directed,1
4248,32476,Directed,1
5833,3834,Directed,1
13000,50834,Directed,1
24420,13131,Directed,1
24421,49505,Directed,1
24422,50835,Directed,1
16838,50836,Directed,1
22204,50837,Directed,1
3573,50838,Directed,1
24423,31802,Directed,1
20309,50839,Directed,1
9356,50840,Directed,1
24424,50841,Directed,1
687,50842,Directed,1
10478,13131,Directed,1
24425,50843,Directed,1
18962,30282,Directed,1
3625,35458,Directed,1
1643,31318,Directed,1
24426,30282,Directed,1
24427,13131,Directed,1
15584,49469,Directed,1
20359,9758,Directed,1
24428,29675,Directed,1
15584,49469,Directed,1
21340,50844,Directed,1
24429,50845,Directed,1
24429,29675,Directed,1
5815,32983,Directed,1
24430,27661,Directed,1
15584,49469,Directed,1
4917,33195,Directed,1
24431,29675,Directed,1
24432,29675,Directed,1
17462,50846,Directed,1
14232,18730,Directed,1
24433,24383,Directed,1
24434,30809,Directed,1
20272,50847,Directed,1
24435,50848,Directed,1
24436,29113,Directed,1
24437,50849,Directed,1
2310,29289,Directed,1
24438,50850,Directed,1
24439,29113,Directed,1
13257,50851,Directed,1
24440,50852,Directed,1
16312,50853,Directed,1
24441,9824,Directed,1
9824,50854,Directed,1
13402,9824,Directed,1
9824,8785,Directed,1
10109,50855,Directed,1
1200,37528,Directed,1
17312,50856,Directed,1
1139,50857,Directed,1
13841,50855,Directed,1
13841,50855,Directed,1
24442,50858,Directed,1
24443,40879,Directed,1
4060,40879,Directed,1
16260,43353,Directed,1
10236,50859,Directed,1
15584,50860,Directed,1
24444,50861,Directed,1
23777,50862,Directed,1
19847,50863,Directed,1
6241,50864,Directed,1
24445,50865,Directed,1
24446,47963,Directed,1
24447,50866,Directed,1
4539,50867,Directed,1
24448,50868,Directed,1
21512,2110,Directed,1
10236,37719,Directed,1
1925,50869,Directed,1
15477,50870,Directed,1
250,50871,Directed,1
24449,10021,Directed,1
10350,32860,Directed,1
24450,29048,Directed,1
24451,50872,Directed,1
24452,15994,Directed,1
24452,36243,Directed,1
16260,50873,Directed,1
10416,50130,Directed,1
4763,50874,Directed,1
24453,32860,Directed,1
24454,33006,Directed,1
12366,50875,Directed,1
24455,50876,Directed,1
24455,50877,Directed,1
24455,50878,Directed,1
24456,35339,Directed,1
19174,29113,Directed,1
3670,23573,Directed,1
3198,47213,Directed,1
23573,3670,Directed,1
22563,29113,Directed,1
24457,35755,Directed,1
1146,38459,Directed,1
1146,50879,Directed,1
207,29090,Directed,1
207,36646,Directed,1
1187,38459,Directed,1
1187,50879,Directed,1
141,38459,Directed,1
141,50879,Directed,1
4288,29113,Directed,1
24458,43950,Directed,1
207,29090,Directed,1
19824,50880,Directed,1
24459,35339,Directed,1
287,33200,Directed,1
623,16728,Directed,1
16698,29113,Directed,1
2584,33200,Directed,1
24460,50881,Directed,1
24461,50882,Directed,1
24462,50883,Directed,1
24463,50884,Directed,1
22654,30760,Directed,1
24464,29113,Directed,1
2127,50885,Directed,1
14323,49468,Directed,1
14323,36928,Directed,1
24465,4725,Directed,1
24466,50886,Directed,1
22273,29113,Directed,1
5229,50887,Directed,1
7976,23711,Directed,1
21604,50888,Directed,1
7976,50889,Directed,1
14063,50890,Directed,1
12830,45255,Directed,1
24467,50891,Directed,1
24467,50892,Directed,1
8327,50893,Directed,1
3055,29113,Directed,1
14664,50894,Directed,1
15660,50011,Directed,1
24468,30196,Directed,1
23141,50895,Directed,1
15836,4949,Directed,1
21670,47107,Directed,1
4999,33296,Directed,1
24469,26151,Directed,1
24470,29113,Directed,1
24471,50896,Directed,1
3917,50897,Directed,1
24472,29113,Directed,1
4881,50879,Directed,1
3813,26636,Directed,1
4427,50898,Directed,1
24473,33233,Directed,1
9787,4854,Directed,1
13402,43172,Directed,1
24474,50899,Directed,1
24475,34649,Directed,1
24476,43075,Directed,1
1998,34342,Directed,1
4336,50900,Directed,1
24477,49468,Directed,1
4927,33203,Directed,1
24478,3694,Directed,1
24478,2444,Directed,1
24479,50901,Directed,1
24480,50902,Directed,1
170,50903,Directed,1
24481,50904,Directed,1
24482,50905,Directed,1
24483,10948,Directed,1
24484,50906,Directed,1
2310,50907,Directed,1
24485,50908,Directed,1
24486,29673,Directed,1
24274,50909,Directed,1
663,4203,Directed,1
24487,25883,Directed,1
3890,3694,Directed,1
24488,37293,Directed,1
24489,50910,Directed,1
6180,29201,Directed,1
5465,43230,Directed,1
22941,25883,Directed,1
7160,50911,Directed,1
5192,50912,Directed,1
5192,50913,Directed,1
5192,50914,Directed,1
5192,49612,Directed,1
4203,9594,Directed,1
24490,50915,Directed,1
4609,50916,Directed,1
9594,4203,Directed,1
24491,50917,Directed,1
24492,4929,Directed,1
4929,33205,Directed,1
24493,50918,Directed,1
9175,50919,Directed,1
17809,49612,Directed,1
24494,50920,Directed,1
19479,50921,Directed,1
24495,50922,Directed,1
19514,37917,Directed,1
23515,30941,Directed,1
16649,3402,Directed,1
10730,20767,Directed,1
24496,50923,Directed,1
24497,50924,Directed,1
24498,50925,Directed,1
24499,50926,Directed,1
24500,48788,Directed,1
24487,25883,Directed,1
24501,50927,Directed,1
24501,50928,Directed,1
24502,47963,Directed,1
2278,50929,Directed,1
20544,50930,Directed,1
18190,50931,Directed,1
24503,50932,Directed,1
485,29246,Directed,1
24504,29113,Directed,1
9362,29738,Directed,1
24505,50933,Directed,1
24506,50934,Directed,1
17487,41925,Directed,1
2005,2476,Directed,1
24507,50935,Directed,1
4372,49563,Directed,1
24508,41925,Directed,1
24509,50936,Directed,1
24510,12349,Directed,1
3539,28830,Directed,1
24511,30785,Directed,1
24512,32422,Directed,1
24513,50937,Directed,1
24514,50938,Directed,1
9765,32340,Directed,1
9765,5319,Directed,1
11859,3694,Directed,1
5319,50939,Directed,1
5319,32193,Directed,1
24515,46969,Directed,1
4789,32193,Directed,1
22843,32193,Directed,1
9533,24772,Directed,1
24516,50940,Directed,1
23649,24517,Directed,1
24517,43665,Directed,1
24518,29256,Directed,1
24519,50941,Directed,1
23911,50942,Directed,1
2961,5991,Directed,1
5900,4886,Directed,1
24520,50943,Directed,1
24520,33450,Directed,1
4923,32860,Directed,1
4923,32860,Directed,1
4636,33450,Directed,1
24521,33450,Directed,1
5991,40255,Directed,1
24522,50944,Directed,1
24523,5900,Directed,1
24524,50945,Directed,1
24525,33431,Directed,1
12644,5225,Directed,1
24526,24589,Directed,1
24527,50946,Directed,1
8500,21563,Directed,1
24528,50947,Directed,1
24529,33450,Directed,1
24530,50948,Directed,1
3126,41925,Directed,1
24510,12349,Directed,1
24531,50949,Directed,1
4425,33450,Directed,1
24531,50949,Directed,1
9923,50950,Directed,1
24532,50947,Directed,1
24533,50951,Directed,1
3324,50952,Directed,1
3324,32029,Directed,1
3324,33569,Directed,1
24534,24609,Directed,1
24535,32029,Directed,1
24535,33569,Directed,1
12644,32029,Directed,1
12644,33569,Directed,1
4609,32029,Directed,1
4609,33569,Directed,1
1619,47280,Directed,1
4304,50953,Directed,1
4304,50953,Directed,1
3351,32029,Directed,1
3351,33569,Directed,1
3614,33569,Directed,1
24536,28058,Directed,1
15249,29369,Directed,1
24537,50954,Directed,1
24538,21716,Directed,1
24539,29113,Directed,1
24540,29256,Directed,1
21094,50955,Directed,1
24541,50956,Directed,1
24542,29256,Directed,1
4269,29256,Directed,1
24543,29256,Directed,1
24544,29256,Directed,1
7400,29256,Directed,1
24545,29256,Directed,1
21907,29256,Directed,1
15215,50957,Directed,1
17732,24547,Directed,1
22054,50958,Directed,1
24546,49468,Directed,1
1465,4203,Directed,1
4203,50959,Directed,1
24547,36273,Directed,1
18329,50960,Directed,1
24548,50961,Directed,1
1426,50962,Directed,1
4991,42423,Directed,1
24549,50963,Directed,1
24550,50964,Directed,1
24551,50965,Directed,1
24552,50966,Directed,1
24553,20273,Directed,1
24554,50967,Directed,1
24554,33762,Directed,1
4425,3332,Directed,1
19099,50968,Directed,1
24555,29673,Directed,1
6351,50969,Directed,1
24556,30583,Directed,1
24557,50970,Directed,1
24558,14001,Directed,1
14001,24558,Directed,1
24559,50971,Directed,1
10753,41827,Directed,1
10753,50972,Directed,1
21634,29113,Directed,1
24560,50973,Directed,1
1732,30001,Directed,1
1897,50974,Directed,1
24561,50975,Directed,1
1732,30001,Directed,1
24562,50976,Directed,1
24563,50977,Directed,1
24564,44245,Directed,1
24564,50978,Directed,1
24564,50979,Directed,1
9787,42731,Directed,1
24565,25333,Directed,1
24566,50980,Directed,1
24567,50981,Directed,1
22818,44838,Directed,1
22818,2016,Directed,1
22842,50982,Directed,1
1036,50983,Directed,1
24568,50984,Directed,1
24569,29113,Directed,1
19193,2016,Directed,1
5129,50985,Directed,1
4876,50986,Directed,1
10475,50986,Directed,1
4805,13597,Directed,1
24570,50987,Directed,1
24571,45554,Directed,1
24572,30496,Directed,1
11831,49368,Directed,1
24573,50979,Directed,1
24574,33397,Directed,1
24575,29256,Directed,1
24576,50988,Directed,1
24577,50989,Directed,1
21621,50990,Directed,1
24578,50991,Directed,1
1026,50992,Directed,1
1026,29256,Directed,1
14380,50993,Directed,1
21972,50994,Directed,1
10527,50995,Directed,1
10527,6474,Directed,1
4400,50996,Directed,1
4400,29750,Directed,1
8120,29750,Directed,1
24579,50997,Directed,1
24579,50998,Directed,1
24580,50999,Directed,1
24581,51000,Directed,1
24582,33232,Directed,1
24583,51001,Directed,1
20612,51002,Directed,1
24584,29113,Directed,1
24585,51003,Directed,1
24586,51004,Directed,1
24587,51005,Directed,1
24283,49945,Directed,1
193,33233,Directed,1
193,33234,Directed,1
24588,51006,Directed,1
4949,33234,Directed,1
24589,24526,Directed,1
24590,51007,Directed,1
24591,51008,Directed,1
23871,51009,Directed,1
22440,51010,Directed,1
24592,51011,Directed,1
24593,51012,Directed,1
24594,47963,Directed,1
24595,30282,Directed,1
18482,29021,Directed,1
18482,51013,Directed,1
24596,38223,Directed,1
24597,6597,Directed,1
5900,24598,Directed,1
24598,5900,Directed,1
24598,29609,Directed,1
24599,43006,Directed,1
24600,50593,Directed,1
24601,51014,Directed,1
24602,48209,Directed,1
4247,43006,Directed,1
8640,43006,Directed,1
24603,51015,Directed,1
2138,30518,Directed,1
24604,51016,Directed,1
24605,25883,Directed,1
12037,30911,Directed,1
7234,30324,Directed,1
4881,141,Directed,1
11550,51017,Directed,1
907,51018,Directed,1
9740,51019,Directed,1
22521,51020,Directed,1
5033,51021,Directed,1
23128,10948,Directed,1
24606,48874,Directed,1
24607,51022,Directed,1
4684,24608,Directed,1
4684,50970,Directed,1
3199,47523,Directed,1
3199,51023,Directed,1
4897,51024,Directed,1
24608,50970,Directed,1
2138,30518,Directed,1
3199,47523,Directed,1
3199,51023,Directed,1
4203,50959,Directed,1
20937,51023,Directed,1
22618,50959,Directed,1
24609,24534,Directed,1
24610,2208,Directed,1
24611,51025,Directed,1
17081,51026,Directed,1
17081,51027,Directed,1
16667,5900,Directed,1
12904,30677,Directed,1
17229,51028,Directed,1
24612,51029,Directed,1
23611,24262,Directed,1
24605,24262,Directed,1
24613,50096,Directed,1
24614,30677,Directed,1
24615,51030,Directed,1
18980,24093,Directed,1
24616,24262,Directed,1
24617,20657,Directed,1
24618,47963,Directed,1
24617,20657,Directed,1
2330,33620,Directed,1
2330,8785,Directed,1
24619,51031,Directed,1
13355,47963,Directed,1
24620,50096,Directed,1
24620,47963,Directed,1
16673,51032,Directed,1
23615,47963,Directed,1
11313,4486,Directed,1
16667,5900,Directed,1
24621,33256,Directed,1
11003,51033,Directed,1
11003,14380,Directed,1
11003,11003,Directed,1
24622,51034,Directed,1
24617,20657,Directed,1
4486,14380,Directed,1
4486,11003,Directed,1
24623,31207,Directed,1
24624,51035,Directed,1
24625,51036,Directed,1
24626,51027,Directed,1
4592,27022,Directed,1
24627,26428,Directed,1
2490,51037,Directed,1
5900,50810,Directed,1
24628,51038,Directed,1
24629,51039,Directed,1
24630,51040,Directed,1
1696,51041,Directed,1
24274,51042,Directed,1
5900,51043,Directed,1
21900,26785,Directed,1
4897,24274,Directed,1
24631,35259,Directed,1
17941,51044,Directed,1
24632,51045,Directed,1
24633,48818,Directed,1
24633,28827,Directed,1
23843,4303,Directed,1
20024,51046,Directed,1
23015,51047,Directed,1
24634,51048,Directed,1
13487,49374,Directed,1
11486,24262,Directed,1
6022,51049,Directed,1
24635,51050,Directed,1
24636,51051,Directed,1
6276,24262,Directed,1
18768,51052,Directed,1
24637,24262,Directed,1
24638,28698,Directed,1
24639,28698,Directed,1
24640,51053,Directed,1
24641,28698,Directed,1
24642,12412,Directed,1
24643,34075,Directed,1
24644,51054,Directed,1
24645,51015,Directed,1
24646,51055,Directed,1
24647,24648,Directed,1
10673,51056,Directed,1
24648,51057,Directed,1
24649,51058,Directed,1
24647,24648,Directed,1
24650,24841,Directed,1
24651,30282,Directed,1
688,2359,Directed,1
24652,51059,Directed,1
5560,10948,Directed,1
15601,51060,Directed,1
24653,51061,Directed,1
24653,51062,Directed,1
11416,51063,Directed,1
24654,51064,Directed,1
4380,393,Directed,1
19589,21878,Directed,1
24655,24373,Directed,1
24656,51065,Directed,1
24657,24673,Directed,1
24158,51066,Directed,1
24658,6181,Directed,1
24659,51067,Directed,1
24659,22144,Directed,1
21843,51068,Directed,1
24660,51069,Directed,1
24369,12274,Directed,1
13696,51070,Directed,1
21303,51071,Directed,1
24661,20544,Directed,1
24662,51072,Directed,1
24663,51073,Directed,1
1411,51074,Directed,1
12306,40997,Directed,1
12306,51060,Directed,1
24664,51075,Directed,1
9988,51076,Directed,1
9988,51077,Directed,1
10305,31207,Directed,1
4633,48044,Directed,1
18811,51077,Directed,1
24665,51078,Directed,1
24666,51079,Directed,1
24667,51077,Directed,1
17299,51080,Directed,1
17299,51081,Directed,1
24668,32860,Directed,1
24669,26818,Directed,1
24670,51082,Directed,1
24007,51083,Directed,1
5402,38115,Directed,1
24671,51084,Directed,1
8380,51085,Directed,1
11790,39561,Directed,1
771,32154,Directed,1
19767,51086,Directed,1
24672,2016,Directed,1
24673,51087,Directed,1
24673,51088,Directed,1
24674,6729,Directed,1
2896,28724,Directed,1
24675,51089,Directed,1
24676,19725,Directed,1
24677,51090,Directed,1
12412,51091,Directed,1
11328,51092,Directed,1
24678,51093,Directed,1
20442,51094,Directed,1
7399,49392,Directed,1
24679,51095,Directed,1
24680,51096,Directed,1
24680,51096,Directed,1
16487,24681,Directed,1
20442,51094,Directed,1
2016,51097,Directed,1
24681,16487,Directed,1
21696,38115,Directed,1
16487,20500,Directed,1
2002,51098,Directed,1
24682,51099,Directed,1
24683,32193,Directed,1
24683,51100,Directed,1
24684,51101,Directed,1
8337,33256,Directed,1
24685,51102,Directed,1
10859,13595,Directed,1
24686,21834,Directed,1
24687,51103,Directed,1
24688,24693,Directed,1
24688,5091,Directed,1
22144,51104,Directed,1
22144,51105,Directed,1
3113,51106,Directed,1
7405,51107,Directed,1
7405,5091,Directed,1
20500,51108,Directed,1
24689,51109,Directed,1
10636,51110,Directed,1
24690,51111,Directed,1
24691,51112,Directed,1
24692,51105,Directed,1
24693,5091,Directed,1
8021,5535,Directed,1
9309,51113,Directed,1
24694,51114,Directed,1
24695,51115,Directed,1
10034,47557,Directed,1
2172,25883,Directed,1
24074,51116,Directed,1
24696,51117,Directed,1
10646,51118,Directed,1
10646,51119,Directed,1
10646,51117,Directed,1
24697,5091,Directed,1
5045,51120,Directed,1
5045,51121,Directed,1
24485,51122,Directed,1
24698,51123,Directed,1
24698,39485,Directed,1
24698,51117,Directed,1
24699,51124,Directed,1
1207,51125,Directed,1
24700,51126,Directed,1
3093,5535,Directed,1
3639,39485,Directed,1
3639,51117,Directed,1
24347,51127,Directed,1
24701,51128,Directed,1
399,51119,Directed,1
399,51117,Directed,1
24702,51129,Directed,1
24702,51130,Directed,1
16290,51131,Directed,1
24703,51132,Directed,1
15039,23176,Directed,1
24704,51133,Directed,1
24705,51134,Directed,1
24706,51117,Directed,1
24323,51135,Directed,1
19589,51136,Directed,1
5819,51137,Directed,1
4560,51117,Directed,1
2016,51129,Directed,1
24707,51138,Directed,1
24707,51139,Directed,1
24708,51140,Directed,1
24709,51128,Directed,1
24710,94,Directed,1
24710,24765,Directed,1
24711,51141,Directed,1
23176,51142,Directed,1
24712,51143,Directed,1
10699,51144,Directed,1
10699,51145,Directed,1
24713,51128,Directed,1
24714,51146,Directed,1
24715,51147,Directed,1
24716,51148,Directed,1
24717,31802,Directed,1
24718,51149,Directed,1
24718,51142,Directed,1
24719,33243,Directed,1
23282,49801,Directed,1
24716,31785,Directed,1
20593,27388,Directed,1
16827,51142,Directed,1
24720,51150,Directed,1
24721,20309,Directed,1
24722,39375,Directed,1
24722,51151,Directed,1
19475,24842,Directed,1
4684,31802,Directed,1
24723,94,Directed,1
20300,2995,Directed,1
4824,46737,Directed,1
2607,51031,Directed,1
24724,24608,Directed,1
23483,43669,Directed,1
23483,51152,Directed,1
24725,27388,Directed,1
24726,51153,Directed,1
24727,51145,Directed,1
24728,51154,Directed,1
3106,51155,Directed,1
4897,51156,Directed,1
1701,51157,Directed,1
1701,28827,Directed,1
24729,51158,Directed,1
24730,51159,Directed,1
24424,51121,Directed,1
21742,28827,Directed,1
24731,51097,Directed,1
24732,51160,Directed,1
3332,14559,Directed,1
3332,51161,Directed,1
24733,51162,Directed,1
4897,51163,Directed,1
4897,51164,Directed,1
4897,51165,Directed,1
24734,50920,Directed,1
5693,51166,Directed,1
4972,51161,Directed,1
4972,14559,Directed,1
24735,28827,Directed,1
1030,51151,Directed,1
24736,51167,Directed,1
5036,28827,Directed,1
14129,28827,Directed,1
17878,94,Directed,1
11825,94,Directed,1
24737,51168,Directed,1
24737,51161,Directed,1
9740,94,Directed,1
20500,28827,Directed,1
9923,94,Directed,1
24738,94,Directed,1
24739,17005,Directed,1
3549,31987,Directed,1
3549,51169,Directed,1
24740,51170,Directed,1
21427,51169,Directed,1
14368,6683,Directed,1
12584,51171,Directed,1
12584,51161,Directed,1
24741,51172,Directed,1
15149,20986,Directed,1
15149,6683,Directed,1
24742,51173,Directed,1
24608,50970,Directed,1
22482,6474,Directed,1
22482,51174,Directed,1
20666,24744,Directed,1
20666,24749,Directed,1
14559,51161,Directed,1
3126,51175,Directed,1
24743,51176,Directed,1
24744,51176,Directed,1
16290,51149,Directed,1
16290,51142,Directed,1
437,29105,Directed,1
7033,51177,Directed,1
24745,51178,Directed,1
4311,51179,Directed,1
743,51180,Directed,1
24746,51181,Directed,1
24746,51182,Directed,1
24746,51183,Directed,1
24747,51169,Directed,1
18534,46709,Directed,1
15789,51149,Directed,1
15789,51142,Directed,1
20986,6683,Directed,1
6729,51184,Directed,1
24748,20309,Directed,1
522,24608,Directed,1
24749,51088,Directed,1
24695,10859,Directed,1
24695,42838,Directed,1
24750,3096,Directed,1
5968,51185,Directed,1
10525,5046,Directed,1
16849,51179,Directed,1
2254,51186,Directed,1
24751,51142,Directed,1
5036,28827,Directed,1
5036,24765,Directed,1
8629,28827,Directed,1
8629,24765,Directed,1
4425,51169,Directed,1
24752,51187,Directed,1
20350,6683,Directed,1
20350,51169,Directed,1
10859,42838,Directed,1
24753,33169,Directed,1
4974,27388,Directed,1
24754,51188,Directed,1
24755,51187,Directed,1
12796,24765,Directed,1
887,40301,Directed,1
4973,33252,Directed,1
24755,51187,Directed,1
19977,19978,Directed,1
24559,51189,Directed,1
94,24765,Directed,1
24756,51190,Directed,1
24756,51191,Directed,1
22818,51192,Directed,1
22818,51193,Directed,1
22818,24762,Directed,1
24757,51194,Directed,1
24608,51195,Directed,1
24758,5024,Directed,1
24758,24765,Directed,1
24759,51196,Directed,1
1274,51191,Directed,1
24760,51197,Directed,1
602,38607,Directed,1
602,24765,Directed,1
24761,24765,Directed,1
24323,38703,Directed,1
22868,24764,Directed,1
22868,51187,Directed,1
5046,51198,Directed,1
24762,51199,Directed,1
24763,51200,Directed,1
24763,51201,Directed,1
24763,51170,Directed,1
5024,24765,Directed,1
24764,51187,Directed,1
24765,51202,Directed,1
24766,1902,Directed,1
24051,40968,Directed,1
24051,51170,Directed,1
18401,51203,Directed,1
18401,21965,Directed,1
23975,24768,Directed,1
23975,51204,Directed,1
24767,51170,Directed,1
24768,51204,Directed,1
2016,23871,Directed,1
24769,24765,Directed,1
24770,31572,Directed,1
4973,21965,Directed,1
15113,51205,Directed,1
24771,51206,Directed,1
2016,23871,Directed,1
2016,50982,Directed,1
24772,51207,Directed,1
24773,51208,Directed,1
24768,21965,Directed,1
24768,51191,Directed,1
24774,51209,Directed,1
21094,51210,Directed,1
23871,51211,Directed,1
7033,51212,Directed,1
11975,40030,Directed,1
24323,51213,Directed,1
24775,51214,Directed,1
2197,51215,Directed,1
2197,10948,Directed,1
23871,21878,Directed,1
2016,22645,Directed,1
743,39208,Directed,1
11551,22645,Directed,1
22808,51216,Directed,1
24776,51217,Directed,1
24776,51218,Directed,1
22847,49357,Directed,1
24714,51217,Directed,1
24714,51218,Directed,1
24777,29113,Directed,1
24323,51219,Directed,1
24778,51220,Directed,1
3106,51221,Directed,1
24779,29105,Directed,1
24780,51222,Directed,1
24781,29113,Directed,1
24782,27758,Directed,1
24783,51223,Directed,1
24782,27758,Directed,1
19891,29113,Directed,1
24784,29113,Directed,1
21502,51224,Directed,1
14746,51225,Directed,1
24785,37077,Directed,1
24786,51226,Directed,1
24787,51226,Directed,1
24788,29113,Directed,1
24789,51227,Directed,1
4253,51228,Directed,1
18540,29113,Directed,1
24790,29113,Directed,1
24791,29113,Directed,1
4434,29113,Directed,1
1782,12350,Directed,1
6439,29113,Directed,1
3106,51155,Directed,1
22215,29113,Directed,1
24792,29113,Directed,1
20024,51229,Directed,1
14594,29917,Directed,1
24793,47564,Directed,1
24794,51230,Directed,1
24795,51231,Directed,1
2501,51232,Directed,1
4995,51233,Directed,1
24796,51234,Directed,1
24796,38115,Directed,1
24797,51235,Directed,1
11770,32970,Directed,1
13477,23165,Directed,1
24798,51236,Directed,1
24799,24517,Directed,1
11095,24801,Directed,1
11095,51237,Directed,1
24800,10948,Directed,1
24801,51238,Directed,1
24801,51237,Directed,1
3720,43387,Directed,1
24653,51239,Directed,1
24802,51240,Directed,1
7976,51241,Directed,1
17941,51044,Directed,1
24803,16478,Directed,1
19714,38115,Directed,1
15722,51228,Directed,1
24804,20156,Directed,1
2138,29284,Directed,1
2138,33272,Directed,1
24805,39984,Directed,1
24805,51242,Directed,1
17320,48289,Directed,1
22808,49326,Directed,1
5129,50985,Directed,1
23874,51243,Directed,1
12088,12352,Directed,1
24517,48289,Directed,1
24806,32193,Directed,1
24807,1139,Directed,1
17472,32193,Directed,1
17890,51244,Directed,1
6258,32193,Directed,1
24808,24517,Directed,1
24809,51245,Directed,1
24808,24517,Directed,1
24810,51246,Directed,1
3659,32064,Directed,1
24811,2490,Directed,1
24811,36855,Directed,1
24812,51247,Directed,1
24410,20608,Directed,1
24813,36891,Directed,1
5025,29239,Directed,1
845,38115,Directed,1
2092,51248,Directed,1
304,51249,Directed,1
24681,51250,Directed,1
24814,24207,Directed,1
17462,51251,Directed,1
24815,36891,Directed,1
2442,683,Directed,1
19076,30496,Directed,1
4789,6047,Directed,1
15711,51252,Directed,1
3252,51253,Directed,1
24816,51254,Directed,1
24817,51239,Directed,1
4081,51255,Directed,1
2278,17868,Directed,1
4081,51256,Directed,1
4081,51239,Directed,1
4081,639,Directed,1
24818,4420,Directed,1
24819,51257,Directed,1
13211,51258,Directed,1
13211,24825,Directed,1
13211,51259,Directed,1
24820,24825,Directed,1
24820,51259,Directed,1
24821,51260,Directed,1
17868,51261,Directed,1
24822,51262,Directed,1
24823,27353,Directed,1
15391,51263,Directed,1
11291,44999,Directed,1
2759,44999,Directed,1
24824,51264,Directed,1
24825,51259,Directed,1
24825,51259,Directed,1
229,38115,Directed,1
4870,33158,Directed,1
24826,51265,Directed,1
24826,48216,Directed,1
11291,44999,Directed,1
24827,48216,Directed,1
15533,51266,Directed,1
15533,38115,Directed,1
19031,51267,Directed,1
20850,48216,Directed,1
24828,51264,Directed,1
24829,51268,Directed,1
19031,51269,Directed,1
23399,51270,Directed,1
24830,30390,Directed,1
24831,10948,Directed,1
4609,51271,Directed,1
4609,10948,Directed,1
24832,10948,Directed,1
24833,10948,Directed,1
6810,38115,Directed,1
24834,51272,Directed,1
4473,51273,Directed,1
1417,38115,Directed,1
22808,4998,Directed,1
11278,51274,Directed,1
687,36049,Directed,1
24835,51275,Directed,1
24836,51276,Directed,1
18304,51277,Directed,1
4999,33279,Directed,1
14511,29609,Directed,1
14440,33394,Directed,1
14899,39341,Directed,1
1872,51278,Directed,1
24837,51279,Directed,1
24273,51280,Directed,1
24838,51281,Directed,1
24839,51282,Directed,1
20919,51283,Directed,1
24840,25643,Directed,1
24841,24650,Directed,1
24842,19475,Directed,1
24843,51284,Directed,1
24844,24951,Directed,1
24844,32192,Directed,1
13402,36527,Directed,1
13402,9824,Directed,1
13402,8785,Directed,1
24845,29113,Directed,1
24846,4969,Directed,1
31,29113,Directed,1
8785,9824,Directed,1
9824,8785,Directed,1
24491,51285,Directed,1
18162,16422,Directed,1
1411,30447,Directed,1
17074,38450,Directed,1
24847,51286,Directed,1
13952,51287,Directed,1
24848,51288,Directed,1
24849,51289,Directed,1
24850,48554,Directed,1
23015,51290,Directed,1
14232,51291,Directed,1
20706,29915,Directed,1
24851,43028,Directed,1
12712,42068,Directed,1
2758,16008,Directed,1
5192,43061,Directed,1
638,522,Directed,1
24852,43061,Directed,1
522,638,Directed,1
24853,51292,Directed,1
24854,16008,Directed,1
16727,50551,Directed,1
24855,29609,Directed,1
207,36646,Directed,1
24856,51293,Directed,1
5060,51294,Directed,1
9050,50843,Directed,1
23505,15632,Directed,1
23505,50843,Directed,1
24857,12701,Directed,1
15632,50843,Directed,1
24858,51295,Directed,1
15447,29584,Directed,1
15447,51296,Directed,1
24859,51297,Directed,1
207,29090,Directed,1
207,29061,Directed,1
