,usuario,texto;;;
"26125,@RodrigoMaia,""@RodrigoMaia esperto sinceramente que Vossas Senhorias ouçam e deliberar em favor do povo brasileiro, aprovando o projeto de renda mínima de cidadania, para amenizar os efeitos da pandemia de Coronavírus. Grato.""";;;
"26148,@RodrigoMaia,""#DoriaVaiQuebrarSP";;;
;;;
#ratinhovaiquebraroPR;;;
;;;
#Todosvaoquebrarobrasil;;;
;;;
"Pqp eu que sou calmo perdi a paciência tá na hora de reagirmos desobediência civil vamos pra rua com corona sem corona va merda @RodrigoMaia  @ratinho_jr  e todos os outros juntos.""";;;
26168,@RodrigoMaia,@RodrigoMaia Vai autorizar liberar fundão para amenizar os impactos do Coronavírus;;;
"26183,@RodrigoMaia,""@pauloteixeira13 @dasilvabenedita @RodrigoMaia @ptbrasil @PCdoB_Oficial @psol50 @PSBNacional40 @PDT_Nacional Epidemia  Coronavírus , que estar bem são os Supermercados aumentou tudo  50% a 70% e Farmácia aumentou os Ãlcools gel  150%  ou mais ,  Governador @Camilo13Gov  é fez nada até agora , de investimento em prol aos trabalhadores , estamos enfrentando altos ";;;
" preços @Camilo13Gov""";;;
26188,@RodrigoMaia,@RodrigoMaia Quando colocará em pauta o projeto de destinar o fundão ao combate do Coronavírus!;;;
"26195,@RodrigoMaia,""Tweet de ğŸ”°#SaidaPelaDireitaâˆ´Bolsonaro38ğŸ‡§ğŸ‡· (@SPD_33) ğŸ”°#SaidaPelaDireitaâˆ´Bolsonaro38ğŸ‡§ğŸ‡· (@SPD_33) tweetou: ğŸ”°O marqueteiro @jdoriajr, com apoio de @RodrigoMaia e da @RedeGlobo, se alia ao Coronavírus e quer destruir a economia do país, ";;;
"Teem que isolar ele ..temfinheiro""";;;
"26198,@RodrigoMaia,""@RodrigoMaia E o projeto de abrir mão de 50% dos próprios salários? Vai esperar morrer quantos? ";;;
Nós escolhemos entre morrer de corona ou de fome, você tá suave recebendo mais de 30 mil ;;;
"Canalha""";;;
26202,@RodrigoMaia,@RodrigoMaia Mas o Fundão nada né. Direcionar pro corona só na próxima encarnação. Hipócrita. Ainda diz que é pelo povo. #teucu;;;
"26204,@RodrigoMaia,""@jairlorenzetti @CrysthianeA @RodrigoMaia Começamos com resistência, depois veio Corona e agora Lorenzetti! ";;;
;;;
ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚;;;
;;;
"Até pra vender pra idiotas  (o que sobrou de militância """"grátis"""" na eaquerda), precisa melhorar bastante. ";;;
;;;
"Tenta dar uma revisada. Até para mentir tem que ser competente.""";;;
26205,@RodrigoMaia,@RodrigoMaia E o dinheiro do fundo eleitoral para o combate ao Coronavírus??;;;
26207,@RodrigoMaia,@RodrigoMaia Bandido q o corona te alcance;;;
"26296,@RodrigoMaia,""ğŸ”°O marqueteiro @jdoriajr, com apoio de @RodrigoMaia e da @RedeGlobo, se alia ao Coronavírus e quer destruir a economia do país, para prejudicar o presidente @jairbolsonaro e executar seu plano de ódio e poder.";;;
;;;
"Nem que pra isso tenha que acabar com os brasileiros, junto...! https://t.co/oHMS24fCWo""";;;
26320,@RodrigoMaia,@RodrigoMaia Cadê a câmara votando nas medidas econômicas?!? Rodrigo!!! Pára!! Vcx colocaram pauta de impeachment na frente da medida econômicas emergenciais ao combate do Corona!!! Pára moço!!!;;;
"26343,@RodrigoMaia,""@DeputadosDEM @RodrigoMaia @profdorinha @RochaHildorocha @democratas @MEC_Comunicacao E o Fundão Eleitoral? Também irão doar Ã s vílimas do Coronavírus? Nem uma pequena parte? Nem uma migalha igual Ã  doação da merenda? Quantos respiradores serão comprados pelo Congresso para os pacientes que precisão deles para viver? Nos responda, Primeiro Ministro @RodrigoMaia?""";;;
26356,@RodrigoMaia,@EstadaoPolitica @RodrigoMaia Que eles vão para as ruas encontrar o corona.ğŸ˜ ;;;
"26386,@RodrigoMaia,""@RodrigoMaia , @FHC , @TVGlobo , @gilmarmendes é ousarão usar Coronavírus para derrubar um Presidente! https://t.co/TXqFqYqCdM""";;;
"26391,@RodrigoMaia,""@RodrigoMaia equivocado tá você com a força do Povo.Ou você recua ou o povo vai pra Rua,é tem Coronavírus que nos segure,a corrupção nos imunizou!!!""";;;
26469,@RodrigoMaia,@RodrigoMaia Tomara q vc pegue Coronavírus e fique quero!!!;;;
"26482,@RodrigoMaia,""@alefrota77 @RodrigoMaia Estamos enfrentado dois vírus o bozorona vírus e o Coronavírus, mas o primeiro é simples de combater com a vacina do impedimento , já segundo é mais complicado.""";;;
"26520,@RodrigoMaia,""@RodrigoMaia Muitos brasileiros estão escolhendo entre o Coronavírus e passar fome. A população de baixa renda e os tantos brasileiros que trabalham informalmente vão precisar da Renda Básica para poder passar por isso vivos.";;;
"#RendaBasicaJa""";;;
26557,@RodrigoMaia,@RodrigoMaia Botafogo safado pilantra e os 30 bi do fundo eleitoral e a diminuição dos altos salários e verbas mordomias e vc e sua quadrilha tem vai cortar e dar para a conta do Coronavírus seu merda;;;
26569,@RodrigoMaia,@RodrigoMaia Deixe o servidor público de fora desse golpe! Usar o Coronavírus para saquear o servidor público é um absurdo!!;;;
26572,@RodrigoMaia,@camaradeputados É só tentar!!! Se faz de besta @RodrigoMaia  vocês vão sonhar com os dias lindos de Coronavírus!! Tentem!!!;;;
"26598,@RodrigoMaia,""@EstadaoPolitica @RodrigoMaia Ou seja, os caras é produzem nada e ainda querem condenar os trabalhadores Ã  morte, seé eles deixam de ganhar dinheiro do sofá deles, seguros contra o corona?""";;;
"26614,@RodrigoMaia,""Compartilhe este estudo sobre as estratégias de mitigação e supressão do contágio do corona  vírus e seu impacto na economia até chegar no Mandetta, no @GeneralMourao, no @RodrigoMaia ou em qualquer um que possa interditar o presidente:";;;
"https://t.co/nn8MTkumQU""";;;
26633,@RodrigoMaia,@RodrigoMaia sob a situação declarada pelo Coronavírus e a transparência de enxergar o caráter dos polílicos Comunas no Brasil;tenha certeza que se vc fizer essa arte; #RecebeMaia vc decretará guerra civil no ğŸ‡§ğŸ‡·! @camaradeputados @DefesaGovBr @SF_Moro @geraldomiotto @gen_heleno;
26636,@RodrigoMaia,@RodrigoMaia Nos ajuda corona só falta o nhonho;;;
"26648,@RodrigoMaia,""@RodrigoMaia Atenção senhor presidente da Câmara, precisamos muito ajudar os mais necessitados neste momento de crise devido o Coronavírus. Por isso se faz necessário a aprovação do projeto de renda básica o mais rápido possível. #RendaBasicaJa""";;;
"26685,@RodrigoMaia,""@ToninhoDoZap2 @RodrigoMaia Vamos pra rua com Coronavírus, vírus Chinês COVID 19.";;;
"#BolsonaroTemRazao""";;;
"26696,@RodrigoMaia,""@RagazziAgnaldo @leticiacc93 @JornalOGlobo @RodrigoMaia Onde vc viu que só os idosos morrem?? Hj morreu um diplomata (rico) de 37 anos! é vai morrer ao quem pegar corona, mas quem vai infartar, quem tiver crise de asma, etc... pq é vai ter atendimento médico, o sistema vai entrar em colapso! Itália e Espanha tem 1500 mortos ao dia""";;;
"26698,@RodrigoMaia,""@cionthu @chico_pinheiro @cfp_psicologia @CFOAB @STF_oficial @MPF_PGR @davialcolumbre @RodrigoMaia @randolfeap @reinaldoazevedo @jornalnacional @GloboNews é  só  faltam falarem que ele fez o corona e empurrou no rabo das mães  de todos vcs. Covardes desumanos,  abejos e toscos. Imprensa  apodrecida. Kkkk""";;;
26701,@RodrigoMaia,@BrazilFight @souza_gualberto Acorda Brasil @RodrigoMaia @davialcolumbre @jdoriajr @joicehasselmann esses capachos dos infernos estão usando o Coronavírus para da um golpe em nosso presidente. Vocês é irão conseguir . Voltem pro inferno seu demônios;;;
26716,@RodrigoMaia,é faz sentido! Se é uma â€œgripezinhaâ€ PORQUE DECRETAR ESTADO DE CALAMIDADE PUBLICA? Quer o dinheiro sem destinar para o combate ao Corona!?@jairbolsonaro @RodrigoMaia @davialcolumbre;;;
"26717,@RodrigoMaia,""@CarolVSarzi @DoSyrio @RodrigoMaia Vai la e da a sua opinião então. Gente se o Brasil pagar agora vai ser pior na hora que a praga do corona causar mais danos, porque isso está apenas começando e vcs estão querendo parar o Brasil?";;;
Depois vai todos passar fome kkkk.;;;
"Ainda pode ficar pior que essa praga a fomeğŸ¤”""";;;
"26722,@RodrigoMaia,""@camaradeputados @RodrigoMaia Lá no Japão um país de terceiro mundo, o pessoal tá muito preocupado com o Coronavírus! Isto me parece um plano elaborado pela mídia e partidos polílicos para prejudicar a economia de alguns países principalmente BR e EUA!";;;
"@RodrigoMaia @davialcolumbre @RedeGlobo #BoraTrabalhar""";;;
26742,@RodrigoMaia,@camaradeputados @RodrigoMaia Botafogo...e o fundo eleitoral? Vai pro corona?;;;
"26836,@RodrigoMaia,""@camaradeputados @RodrigoMaia Sou idosa e estou em casa. Se meu filho e minha filha que são autônomos é for trabalhar, é morro do Corona, mas vou morrer de fome e por falta de remedio.";;;
"Você vai ter o dinheiro que tira do povo. Volta para o Chile. Pelo amor de DeusğŸ™ğŸ»""";;;
"26838,@RodrigoMaia,""@RodrigoMaia ";;;
Sou idosa e estou em casa. Se meu filho e minha filha que são autônomos é for trabalhar, é morro do Corona, mas vou morrer de fome e por falta de remedio.;;;
"Você o povo brasileiro lhe paga para fazer ğŸ’© volta pro Chile pelo amor de Deus.""";;;
"26875,@RodrigoMaia,""@RodrigoMaia Sou idosa e estou em casa. Se meu filho e minha filha que são autônomos é for trabalhar, é morro do Corona, mas vou morrer de fome e por falta de remedio.""";;;
"26885,@RodrigoMaia,""@camaradeputados @RodrigoMaia Cade a verba do Fundão, direcionada para o combate do Corona @RodrigoMaia ? Cade o corte nos salário de vocês, que é pago com o  dinheiro do povo. #BolsonaroTemRazao""";;;
"26886,@RodrigoMaia,""@camaradeputados @RodrigoMaia Cade a verba do Fundão, direcionada para o combate do Corona @RodrigoMaia ? Cade o corte nos salário de vocês, que é pago com o  dinheiro do povo. #BolsonaroTemRazao""";;;
"26907,@RodrigoMaia,""@Vrssegh @anjokyra @TMegadance @camaradeputados @RodrigoMaia Se países altamente desenvolvimento estão perdendo a guerra contra o Coronavírus, que dirá esse esgoto a céu aberto que é o Brasil? Vocês é são burros, né? São genocidas!""";;;
26908,@RodrigoMaia,@camaradeputados @RodrigoMaia a partir do momento que tiver um tarbalho sério a respeito do Coronavírus ! deixa de ser safado seu bandido ! so o Mandetta vale você e o Alcolumbre juntos !!!;;;
26913,@RodrigoMaia,@RodrigoMaia Ajuda votando as pautas q interessam ao Brasil ! Aproveita e bota o fundo eleitoral p ajudar no corona .... ğŸ‘ğŸ‘ğŸ‘ğŸ‡§ğŸ‡·ğŸ‡§ğŸ‡·ğŸ‡§ğŸ‡·;;;
26914,@RodrigoMaia,@veramagalhaes @veramagalhaes  cobre de @RodrigoMaia a doação do Fundão eleitoral para i ministério da saúde para o combate ao Novo Coronavírus;;;
"26923,@RodrigoMaia,""@MalcomEcks @lucasberti @RodrigoMaia Estejam vacinados contra o Coronavírus e, também contra polílicos sem compromisso verdadeiro com o país..""";;;
26933,@RodrigoMaia,@camaradeputados @RodrigoMaia Sujeito repugnante. Cadê o fundão eleitoral para o combate ao Coronavírus.;;;
"26950,@RodrigoMaia,""@RodrigoMaia Cadê  sua sensatez libera p fundo partidário e fundo impositivo em prol do combate ao corona. Se tá tão grave assim, o senhor tem q abrir mão de tudo pelo povo, mas é né,  melhor ficar com seus bolsos cheios.  Seus hipócritas viva Bolsonaro e q venha o exército pra governar""";;;
"26957,@RodrigoMaia,""@RodrigoMaia Vc é vai viajar pela FAB esta semana ?";;;
Experimenta desrespeitar a constituição ;;;
Chega de ficar preso , com ou sem corona , iremos Ã s ruas ;;;
#QuarentenaAJato;;;
"#BolsonaroTemRazao""";;;
27044,@RodrigoMaia,@RodrigoMaia Cadê o Fundão eleitoral para o Corona????? Faça alguma coisa que presta Maia!!! Boas maneiras é mata a fome do povo!!!!#BolsonaroTemRazao;;;
27059,@RodrigoMaia,@RodrigoMaia Sensato seria liberar o fundo dos partidos e polílicos para o combate ao Coronavírus. Faça isso e o Brasil vai acreditar em você.;;;
"27094,@RodrigoMaia,""@RodrigoMaia Quando acontecer a primeira mutação no coronavírus, me explica, vao permanecer em quarentena eterna? E sobre a econonia? Vai ter grana pra sustentar esse povo todo em casa? Gostaria de saber sobre sua estratégia..""";;;
"27251,@RodrigoMaia,""***[ ARMADILHA DE @jairbolsonaro,@PauloGuedesMin , @RodrigoMaia , @davialcolumbre  PARA FERRAR O POVO ]**";;;
;;;
Bancos ganham do GOVERNO 1,2 TRILHÃ•ES para passar a crise do CORONA e em paralelo criam DIVIDA para a  POPULAAÇÃO.;;;
;;;
"https://t.co/xFgzZzyXeY""";;;
27392,@RodrigoMaia,@RodrigoMaia Sai dai pilantra n vai cola o povo sabe oq esta tramando. N vai ser o corona q vai segura o povo tira vcs ladrões dai a tapa;;;
27440,@RodrigoMaia,@RodrigoMaia Que tal vcs seguirem esses preceitos? Todo mundo fazendo polílica em cima da pandemia. Desçam de palanque e trabalhem. Quando o Corona se for quero ver quem vai ser o 1Âº na fila da sopa.;;;
"27487,@RodrigoMaia,""@RodrigoMaia Deixa de ser cretino e mentiroso, Botafogo! O presidente é criticou ninguém. Ele agiu corretamente. E o povo está do lado dele. é adianta tramar: Vc e a mídia podre é têm a menor credibilidade. Te cuida, se é o corona te pega!""";;;
"27505,@RodrigoMaia,""@Susmr @RodrigoMaia Cancelem a OMS, A Susana sozinha vai eliminar o Coronavírus! https://t.co/2TrA8BmhRm""";;;
"27558,@RodrigoMaia,""O Judiciário e os outros poderes abrirão mão de parte dos seus rendimentos?";;;
;;;
Ou o sacrifício é só para os autônomos, empregados da/e iniciativa privada? ;;;
;;;
Vossa Excelências qual a visão de vocês? ;;;
@gilmarmendes @davialcolumbre @RodrigoMaia @STF_oficial @SenadoFederal ;;;
;;;
"#Corona https://t.co/zOZgDCKJw7""";;;
27589,@RodrigoMaia,@LeoPalhano @RodrigoMaia Impeachment de corona nao ne. Kkkkk;;;
27648,@RodrigoMaia,@RodrigoMaia União logo vcs? Cade as reduções e ajustes tributários? Cde as reduções com as verbas de gabinete e de campanha? pararam de usar os aviões do governo ğŸ˜‚? Se demagogia @davialcolumbre Tomara que acorde pra vida agora que vc está com o vírus! mil morrem o congresso mata + q corona.;;;
27654,@RodrigoMaia,@RodrigoMaia @davialcolumbre estão positivo para o Corona. Digam pra nós o que estão sentindo: gripezinha ou UTI com respirador? #BolsonaroTemRazao;;;
"27667,@RodrigoMaia,""@AnaPaul73897159 @RodrigoMaia BURRA! Olha a situação da Itália, dos EUA!";;;
;;;
A H1n1 é parou o mundo!;;;
"O Corona parou tudo!""";;;
27746,@RodrigoMaia,@delucca @safiraprado @RodrigoMaia @davialcolumbre E as mais de Mil mortes da H1N1 no governo do Luladrão ! Isto ninguém lembra !  A corrupção do PT matou mais gente que o Coronavírus !;;;
27774,@RodrigoMaia,@RodrigoMaia Vc vai colocar o fundo partidário ou é a disposição do combate ao coronavírus ? O que é mais importante ? Para de ser o politicamente correto e dê a cara a tapa. Perguntei a galera só FAVELA BAIRRO como irão sobreviver sem trabalhar.;;;
"27920,@RodrigoMaia,""@RodrigoMaia Você @RodrigoMaia , @davialcolumbre são uns mentirosos. Querem usar o Coronavírus para tentar dar o golpe a vida polílica de vcs acabaram. ";;;
#BolsonaroTemRazao ;;;
#BolsonaroMaisForteDoQueNunca ;;;
"#BolsonaroNaoCaiNemAPau""";;;
"27921,@RodrigoMaia,""@RodrigoMaia Você @RodrigoMaia , @davialcolumbre são uns mentirosos. Querem usar o Coronavírus para tentar dar o golpe a vida polílica de vcs acabaram. ";;;
#BolsonaroTemRazao ;;;
#BolsonaroMaisForteDoQueNunca ;;;
"#BolsonaroNaoCaiNemAPau""";;;
27976,@RodrigoMaia,@Daniel53292464 @TVGlobo @CNNBrasil @RodrigoMaia @davialcolumbre Em 2017 foram 5653 pessoas morrendo de fome no Brasil. No ano INTEIRO. As projeções mais otimistas dizem que morrerão esse número nos próximos 15 DIAS no Brasil com corona;;;
"27992,@RodrigoMaia,""@RodrigoMaia Ele mitou no discurso, esquece. Só falou vdd. AIDS mata mais que esse corona e ninguém para de transar sem camisinha! Hipocrisia do cassete! Acidente por causa de bebida, etc e etc. Esquece! Quantas pessoas morrem no Brasil com a fome e ninguém faz nada? Loucura.""";;;
"28011,@RodrigoMaia,""@RodrigoMaia Cadê a verba do fundão eleitoral para ajudar no combate do Coronavírus? Gosta de falar bonito, mas falta atitude!!!""";;;
28079,@RodrigoMaia,@Taiiku2020 @LuizDev1980 @alefrota77 @RodrigoMaia @jairbolsonaro @exercitooficial Olha que lixo esse apoiador de corrupto aí â˜ï¸. Esse é merecedor de pegar o Coronavírus e sem leito de hospital para se curar ahah;;;
28087,@RodrigoMaia,@alefrota77 @RodrigoMaia Em tempos de crise vem o fruta (como sempre) oportunista. Temos que fazer um processo para tirar o Fruta de lá! Isso sim. Vai demorar muito até as próximos eleições! Vai pegar Coronavírus vai que vc ganha mais;;;
28114,@RodrigoMaia,@Susmr @RodrigoMaia O isolamento social é para evitar um colapso na saúde. Para que é se tenha que escolher quem vai morrer ou viver por falta de leitos. A letalidade do Corona é é alta o que é preocupante é como ele é propagado rápido. Falta empatia nesse mundo. Sacrificar os idosos é covardia.;;;
28134,@RodrigoMaia,@RodrigoMaia opa.. mas o alcolumbre é foi pego pelo corona? ele sobreviveu?;;;
"28155,@RodrigoMaia,""@RodrigoMaia OQUE ESTÃO ESPERANDO PARA ABRIR O PROCESSO DE IMPEATCHMENT? ESSA É A HORA! CASO é ABRAM, AS MORTES POR CAUSA DO CORONA TBM SERÃO CULPA SUA!""";;;
28160,@RodrigoMaia,@camaradeputados @RodrigoMaia Vocês iram manda o fundo eleitoral e partidário para o combate ao Coronavírus?????????? É isso que queremos e exigimos.;;;
"28167,@RodrigoMaia,""@alefrota77 @RodrigoMaia O canalha é respeita Itália. Espanha, EUA destruídas pelo Corona. E todos ricos e com presidentes 100 vezes melhor que ele.""";;;
"28188,@RodrigoMaia,""@c1_oliveira @BarsanEuler @Normose_ @RodrigoMaia Sim, em 14 anos o pt N fez nada contra o Coronavírus""";;;
