,usuario,texto;;
2107,@g1,@rlcardosantl @g1 Vc tá achando q algum bolsonarista vai achar errado? Tá de zuação? Trump  está corretíssimo. Aliís vc está atrasado com essa informação.  Trump avisou semana passado sobre isso quando falou com BOLSONARO e  ainda doou 17 milhões pro corona . Tem coisas q são necessárias né;;
"2117,@g1,""@dudu_0612 @g1 AS VEZES NO SILENCIO DA NOITE";;
EU FICO PENSANDO NESSE ARROMBADO;;
EU FICO ALI SONHANDO ACORDADO ;;
JUNTANDO;;
"O ANTES DO CORONA E O DEPOIS""";;
"2118,@g1,""@KelySilvacarmo1 @g1 Você foi mais uma das muitas pessoas que foram ludibriada pelo remédio que não cura o corona vídeos, essa doença não tem remédio moça, para de viajar na maionese!""";;
2128,@g1,@g1 Ainda bem que não foi o Corona!;;
"2134,@g1,""@DomDasThreads @g1 Tudo que a gente faz é REDUÇÃO de risco. Nada coloca o risco de ser contaminado a zero. Nada. Se vc está em casa há 70 dias, mas pediu comida pelo app, tem chance de pegar corona. Só é possível chegar a zero risco se vc for sozinho pra outro planeta.""";;
"2135,@g1,""@Bolsonariana11 @cosiello @Roberto72402949 @g1 @SOCIO_CORONA É verdade, eu, os maiores infectologistas e melhores medicos do mundo, somos todos acéfalos. Novamente, inteligente É a senhora do twitter, que não tem nem diploma de ensino médio.. Hahahahahah""";;
2136,@g1,@jvagner_alves @g1 Meter é a cura pro corona;;
"2139,@g1,""@Bolsonariana11 @cosiello @Roberto72402949 @g1 @SOCIO_CORONA Não É questão de acreditar ou não, minha filha. É um FATO. Eu confio na ciência, na medicina e em pessoas com a formação correta para falar do assunto. Então, não, eu não usaria.""";;
"2139,@g1,""@Bolsonariana11 @cosiello @Roberto72402949 @g1 @SOCIO_CORONA Não É questão de acreditar ou não, minha filha. É um FATO. Eu confio na ciência, na medicina e em pessoas com a formação correta para falar do assunto. Então, não, eu não usaria.""";;
"2139,@g1,""@Bolsonariana11 @cosiello @Roberto72402949 @g1 @SOCIO_CORONA Não É questão de acreditar ou não, minha filha. É um FATO. Eu confio na ciência, na medicina e em pessoas com a formação correta para falar do assunto. Então, não, eu não usaria.""";;
;;
Bolsonaro, o médico! Dr. fosfoetanolamina e cloroquina.ğŸ’Š;;
;;
Bolsonaro, o economista! Do Posto Ipiranga.â›½;;
;;
Bolsonaro, o humanista! E daí­?âš°;;
;;
Bolsonaro, o cristão! Com o fuzil na mão.ğŸ”«;;
;;
"Bolsonaro, o capitão! Capitão Corona!ğŸ§¬ğŸ§Ÿâ€â™‚ï¸""";;
"2145,@g1,""@claudineiarita @ChrystianHenr20 @g1 leia as recomendações por cientistas em questão do corona,obrigado""";;
2147,@g1,@claudineiarita @ChrystianHenr20 @g1 ficar trancado dentro de casa sinaliza que pelo menos estamos tentando n pegar corona e presenta a nossa vida E DO PRÃ“XIMO;;
"2149,@g1,""@oluigiraphael @lucineidedelim2 @g1 imagina o pessoal com malária";;
lá nos anos 60/70, ninguem avisava eles disso e eles se cuidavam e sobreviviam;;
chegou o corona, ai isso dá problema no coração, mais mata do q ajuda, mas só contra corona!;;
"acho isso """"conflitante""""";;
"quem tinha malária tomava veneno ao invés de remédio""";;
"2152,@g1,""@Bolsonariana11 @Roberto72402949 @cosiello @g1 @SOCIO_CORONA senhora, não É preciso ser socialista para ser contra o Bolsonaro, basta ter o mínimo de inteligência. Não preciso pedir nada para ninguém, ao contrário do gado, eu trabalho. Obrigada pela dica.. Hahahahaha""";;
"2156,@g1,""@cosiello @Bolsonariana11 @Roberto72402949 @g1 @SOCIO_CORONA â€œainnnn a globo ta inventando as mortes, os maiores cientistas do mundo estão mentindo, quem está certo É o Bolsonaro e seu pequeno grupo de seguidores alienados, a terra É plana ğŸ¥µğŸ¥µğŸ¥µâ€""";;
"2159,@g1,""@Bolsonariana11 @Roberto72402949 @cosiello @g1 @SOCIO_CORONA Russia não É lider em pesquisas cientificas, gado. Vou te mandar algumas.""";;
"2165,@g1,""@DirceuNusa @g1 @JenioQuadros Bolsonaro vai a aglomeração Tóffoli é quem pega o corona.";;
"Curioso.""";;
"2167,@g1,""@Bolsonariana11 @Roberto72402949 @cosiello @g1 @SOCIO_CORONA Apenas iniciaram uma nova pesquisa, senhora, É assim que a ciência funciona.";;
"Inclusive, o único país que está aprovando o uso desse remedio igual ao Bolsonaro, É a Venezuela. Irônico, não?""";;
"2174,@g1,""@cosiello @oifalacmgbb @Mark59006715 @Fragmenluz @TsunaXVongolaX @eubdon @powcono @g1 Mano, essa resposta é completamente 100% estúpida. Ninguém falou de novalgina, nunca ouvi falar de alguém que morreu de novalgina, e se você tomar novalgina pra dor de cabeça, pelo menos é comprovado que ela ajuda mesmo. Cloroquina já matou e comprovadamente não ajuda com corona.""";;
"2175,@g1,""@Roberto72402949 @Bolsonariana11 @cosiello @g1 @SOCIO_CORONA vi isso com infectologistas e medicos com mestrado e doutorado, e o senhor? está se informando por onde? Com certeza É por fake news de whatsapp.. Hahahahahaha gadoooo""";;
2179,@g1,@cosiello @Fragmenluz @TsunaXVongolaX @eubdon @powcono @g1 Não faria sentido eu aumentar as probabilidades de eu mesmo morrer de propósito. Mas o que você desejou pra mim eu desejo pra você. Tomara que você pegue e se entupa de cloroquina para além da probabilidade de morrer de corona ter também a de morrer de parada cardíaca.;;
2181,@g1,@euelobrisa @Bolsonariana11 @cosiello @g1 @SOCIO_CORONA Você viu isso na Grobu ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£;;
"2189,@g1,""@DomDasThreads @g1 Engraçado... os caras vivem em palácios e pegam o corona, o PR anda no meio do povo, e nem resfriado pega... acho que esse corona gosta mesmo de mordomia kkkkk""";;
2200,@g1,@g1 O corona está bem?;;
"2204,@g1,""@dampseyy @eumahbarcellos @g1 Decoberta de quando? O corona é um dos virus mais conhecidos do mundo, existe em diversas espécies e um vírus não infecta outo animal se não o seu específico. Tem em gatos, porcos, vacas, cachorros, esse tipo de notícia só gera pânico pq é imediatamente assossiada Ã  pandemia""";;
2205,@g1,@euelobrisa @Bolsonariana11 @cosiello @g1 @SOCIO_CORONA @SOCIO_CORONA vem premiar a @euelobrisa ! Ela merece a carteira vip!;;
"2206,@g1,""@FidesEtRatio_ @Bolsonariana11 @cosiello @g1 @SOCIO_CORONA â€œAheyrheyehe torcendo pelo virus hehrurhr sou burro, acredito em terra plana e cloroquinaâ€ Hahahahahahahahaha ai gado..""";;
"2207,@g1,""@Bolsonariana11 @cosiello @g1 @SOCIO_CORONA continue alienada indo para manifestações em favor da mula do presidente, retardada. O Bolsonaro É motivo de chacota do mundo todo, só o pequeno grupo de gados continua na submissão. Acorda!""";;
2209,@g1,@Bolsonariana11 @cosiello @g1 @SOCIO_CORONA Kkkkkkkkkkkkkkkkkk PQP! Acreditar na ciência É torcer pra doença? Vocês se superam a cada dia;;
2229,@g1,@g1 @HenriqueGatte Até q esse corona não é tão ruim assim!! #CelsodeMelloNaCadeia;;
"2232,@g1,""@eumahbarcellos @g1 Sim, a emissora em questão gera views em cima de mortes relacionadas ao corona. Basta ver 5 tweets da rede de noticias deles e verificar por si só""";;
"2238,@g1,""@g1 O CORONAVÃRUS adquiriu dias toffoli.";;
"Coitado do corona.""";;
2249,@g1,@g1 q deus tenha misericórdia do corona;;
2252,@g1,@g1 E como está o coronavírus?;;
2253,@g1,@g1 Único aliado do bozo no stf pegou corona;;
"2268,@g1,""@g1 A mesma ladainha: Bolsonaro, pipipi, coronavírus papapa aglomeração ... mimimi.... pandemia";;
;;
"Parem de encher o saco... https://t.co/9XlsJgbTU7""";;
2277,@g1,@g1 Todos poderiam pegar corona e morrer;;
"2280,@g1,""@g1 Cada vez menos gente!  ";;
;;
Onde estão os patriotas para fazer uma manifestação de mais de 100 mil pessoas?;;
;;
"aí­ é só deixar o corona agir""";;
2315,@g1,@bhellira @g1 Vá protestar com quem comemora o surgimento do coronavírus... #BolsonaroTrabalhaPeloPovo https://t.co/MjdAZnyxUJ;;
"2332,@g1,""@siano09_ @g1 incluido todas as outras doenças pois agora nao se morre mais de outras doenças mas so de coronavírus , a midia nao esta a favor de ninguem , nao é de confiança,""";;
2333,@g1,@g1 Uma pena! Dr Wanderson e um dos poucos que entendem de epidemiologia do coronavírus no Ministerio. Mas nao deve estar facil nao para um cientista e profissional da saude como ele.;;
"2337,@g1,""@g1 E mesmo com esses números,o assunto mais comentado todos os dias é sobre o presidente! Não vejo mais nenhum artista fazendo campanha contra o coronavírus, reforçando as normas e etc. Talvez seja pq para eles, Bolsonaro na presidência é mais perigoso. Triste !""";;
"2340,@g1,""@g1 kkkk A grande mída já foi lá despertar esse zumbi sueco. Vamos ter que aturar esse treco nos assustando de novo?";;
kkkkkk ;;
Eu não vi esse zumbi aparecer na Austrália. Mnada ela la pro meio do mato, onde os índios estã contraindo  corona. Quero ver se ela vai.;;
"Zumbi chato do caraca""";;
"2355,@g1,""@RedeGlobo @g1 A rede Globo estar de parabéns, pois esse programa ajudou a salvar muitas vidas por ter tirado as dúvidas sobre o coronavírus,  O povo brasileiro agradece a todos esses profissionais q representa essa emissora !!""";;
2366,@g1,@siano09_ @g1 Agora ele não pode mais comer que é falta de respeito com as pessoas que estão morrendo por coronavírus?;;
2367,@g1,@g1 Corona Faça o impeachment por nós. Amém... aleluia;;
"2370,@g1,""@VegSamurai1 @g1 Salmonela, ensina pro corona como se faz ğŸ˜¬""";;
2375,@g1,@g1 corona eu só te peço uma coisa...;;
2385,@g1,@g1 será que assim mata o corona ?;;
"2391,@g1,""@g1 Corona, faça o que tiver que ser feito.""";;
2403,@g1,@IuriDantas5 @g1 @jairbolsonaro Ou do coronavírus... ğŸ¤ªğŸ¤ª;;
2418,@g1,@g1 O corona tem mais medo do Bolsonaro do que o Bolsonaro tem dele.;;
2424,@g1,@g1 â€œAinda bem que a natureza criou esse monstro chamado coronavírus... â€œ;;
"2440,@g1,""@AmorAlvinegro13 @henriquelorezo @g1 DEVIA ESTAR PRESO, O QUE ADORA O CORONAVÍRUS!""";;
"2443,@g1,""@g1 O Brasil já perdeu a guerra contra o  corona.  Conformado, o Brasil agora tenta vencer Bolsonaro.  Não se animem muito.""";;
"2456,@g1,""@ChrystianHenr20 @g1 Mas é preciso que um médico sério tome á frente desta instituição para extirpar a #corompandevírusmania19";;
"e afinal teremos cloro em nossas veias  usauários #SUSIANOS.é bom ou não presta o tal cloroquímica...enquanto isto SUS seja a bandeija de teste do Lab/corona.#desabafodoasa""";;
"2467,@g1,""@CarlaCamillo4 @g1 Turma do contra? Se nenhum estudo até aqui, e já foram feitos vários, indica q esse remédio surta algum efeito no tratamento contra o Corona, pelo contrário, pode causar um fator de risco a mais para o usuário, qual o sentido de usar?""";;
2478,@g1,@g1 No mínimo foram os que registraram como coronavírus;;
"2525,@g1,""@aliancaminion @g1 Vamos esperar a pandemia de Zika, fera. A que temos hoje é de Corona.""";;
2529,@g1,@g1 A Globolixo esqueci do corona qua tem Bolsonaro na lanterna kkkkk;;
"2557,@g1,""@diosepher_86 @pablosarau @NDSBrazil @matheusngra @g1 A culpa é toda do bolsonaro, trocar de ministro da saúde no momento em que estávamos vencendo o corona, espalhar desinformação, incitar aglomerações e fazer campanha fervorosa para reabertura, deixar o sus sem liderança ";;
"O bolsonaro é culpado por pelo menos 15 mil mortes até agr""";;
"2573,@g1,""@g1 Com o Doria mentindo ";;
;;
"Só não ver quem não quer Faz dois mêses que só morre em São Paulo se for de Corona""";;
"2607,@g1,""@actoninho1973 @g1 Cloriquina não só não funciona como aumenta a chance de morrer em quem tem Corona. Me responde uma coisa, se funciona, porque temos quase 400 mil mortos no mundo?""";;
2624,@g1,@g1 Preparado para coronavírus. https://t.co/w3D0LKBBn6;;
2644,@g1,@g1 Remédio pra Lúpus e os gados querem usar pra matar o corona;;
2668,@g1,@g1 Pacientes curados do novo coronavírus é de  126.490   grande noticia para nosso Brasil...;;
"2675,@g1,""@g1 Soh falou a real, pra liderança os q pensam n os idiotas uteis... o corona eh uma excelente oportunidade de qebrar o pais e atraves do caos e a morte de milhoes o ladrao salvador poder retornar ao poder... comunismo, proximo""";;
2685,@g1,@DiegoPaivaMix @FlamenguistaHAH @g1 @jairbolsonaro venezuela ta melhor que aqui em relacao ao corona mesmo kkkkkkk;;
"2687,@g1,""@g1 A denge tá si, não correu do corona! A imprensa é que esqueceu!""";;
"2702,@g1,""@g1 Que porra é essa, marreco?";;
"Cheio de corona aí­ e cara vem com esse papo de dengue?""";;
2709,@g1,@g1 Dengue? Achei que no Brasil só pegava corona!;;
"2710,@g1,""@g1 Vão usar de justificativa pra abrir o comércio";;
" Corona nem chegou em Ribeirão preto, o prefeito agora que pegou dengue""""";;
"Tudo é desculpa, pra reabertura aqui.""";;
"2712,@g1,""@g1 Verdade, existem outras doenças para além do Corona. Já tinha até me esquecido rs""";;
"2715,@g1,""@g1 Se a bolsa subiu muito depois do vídeo é porque nada havia demais. Só tem cobra criada naquele mercado e eles antecipam tudo. Exemplo: quando falaram de que havia um coronavírus circulando na China, no início do ano, as bolsas despencaram no mundo todo.""";;
"2725,@g1,""@dimacgarcia @g1 Se zika virus fosse igual corona, n se chamaria corona e sim zika virus, o pau no cu feto arrombado""";;
"2841,@g1,""@g1 @Bot_Corona_V As melhores amizades que tenho são com rapazes, meninas querem-te bem mas nnc melhor que elas""";;
2873,@g1,@g1 Deixa o gado tomar. Se não morrer de corona vai morrer do coração kkkkk;;
2877,@g1,@g1 De fato os óbitos são COVID 19? Minha vizinha teve um infarto e no atestado de óbito foi declarado como covid 19.  Ela fez o teste e o resultado saiu bem após sua morte e deu negativo para tal. Então é fácil toda morte colocar como corona m.;;
"3009,@g1,""@RafaelHuhnflei1 @Matheus_H1N1 @guilhermefaanha @g1 Int pega o corona, usa o remédio e se tu não morrer volta aqui pra contar. Eu hein""";;
"3061,@g1,""@KeylaBarmel @iambeamerboy @justiceira14 @ffishman @Opif_Pires @g1 @nise_dra O PT passou 16 anos a frente de um pais miserável fechando leitos e sucateando a saúde pública ao mesmo tempo que construía estádios e financiava porto em Cuba. Esquerdistas não vão agora estar preocupados com a solução para o coronavírus. ";;
;;
"https://t.co/yLB1ahlHaI""";;
3132,@g1,@KeylaBarmel @iambeamerboy @justiceira14 @ffishman @Opif_Pires @g1 @nise_dra Você é da turma de que graças a Deus a natureza criou o monstro chamado coronavírus... você não está do lado da cura...;;
3143,@g1,@g1 Esse Corona já foi longe demais.;;
"3159,@g1,""@g1 Antes da suposta """"coronavírus 'porque as pessoas morriam nos corredores dos hospitais?? Alguém sabe explicar??""";;
"3160,@g1,""@amandynha_criis @mariaclara1964 @g1 o risco de morte é uma irresponsabilidade do caramba. ";;
foram feitas várias pesquisas e essa do tweet foi realizada em 96 mil e mesmo assim continua não sendo indicada para o tratamento do corona.;;
"a eficácia desse medicamento não foi comprovada cientificamente e até seu+""";;
3171,@g1,@g1 Corona foi incompetente com esse sr;;
3172,@g1,@amandynha_criis @mariaclara1964 @g1 pra que insistir em um medicamento que não funciona para o covid-19? além do corona você quer mais complicações?;;
"3173,@g1,""@eugabyv @Paulo_Eduuardo @Andersoncnp20 @g1 Opa falou besteira, Brasil é um dos maiores investidores de pesquisa do mundo! Isso é verdade pode procurar. Porém a qualidade das pesquisas são as piores do mundo. Não achamos uma vacina para dengue até hoje, acha que vamos achar a do corona?""";;
3179,@g1,@soueuMaeli @VitorSantos_23 @gui_orlandi @guilhermefaanha @g1 Não é possível afirmar que a cloroquina causa arritmia se já há possibilidade do corona ser a causa;;
"3180,@g1,""@Jack_assassino @BlackbeakTog @g1 Sim na verdade não tivemos nenhuma preparação para o enfrentamento desse vírus muito devido ao negacionismo inicial acho que pensaram """"Ah vai ficar só na China"""". Na época do carnaval teve até uma barrada de quem tava vindo da China, mas a esse ponto o corona já tinha disseminado+""";;
"3183,@g1,""@allisoncta @shyfi_max @oliveiracatty @nilvoroberto @g1 porra mas ai se voce tiver com corona e vir nego com papo de cloroquina sua resposta é a mesma ne? pq e algo que no que diz respeito ao corona n tem eficacia nenhuma alem de trazer problemas cardiacos, voces acreditam em tudo que esse retardado diz mesmo que seja contraditório""";;
"3193,@g1,""@motta_armando @Jhon_MPM @g1 O q leva um ser a defender um remédio para uma doença q ele não acredita? Sendo este remédio, comprovadamente através de estudos, ineficaz para o coronavírus?""";;
"3195,@g1,""@soueuMaeli @VitorSantos_23 @gui_orlandi @guilhermefaanha @g1 https://t.co/NDwMPhxCbf ";;
;;
"O próprio coronavírus já causaria arritmia""";;
"3211,@g1,""@RealFaustodesa @g1 @jairbolsonaro senhor, corona é diferente de malária, tá?""";;
"3223,@g1,""@gui_orlandi @VitorSantos_23 @soueuMaeli @guilhermefaanha @g1 Para lúpus a dose recomendada é de 800mg em adultos, para corona é de 250mg, tem certeza que a dosagem é o problema?""";;
3234,@g1,@ror0008 @g1 Mas vai usar pra que se nao ajuda a combater o corona? Vai acreditar no presidente so pra fazer politicagem com o proprio corpo e ainda corrwr risco de morrer do coracao alem do virus? Nao faz sentido entende.;;
3235,@g1,@ror0008 @g1 Que beneficio? Optar entre morrer por corona ou morrer do coracao? É essa a liberdade que vocês querem?  Ta provado que essa porra desse remedio é veneno e nao ajuda no combate ao virus.;;
