,usuario,texto;;
15112,@SF_Moro,@SF_Moro E prender criminosos perigosos...por causa do coronavírus...pode??Jair Bolsonaro na cadeia...;;
15128,@SF_Moro,@SF_Moro Tinha era que colocar o coronavírus na cadeia !;;
"15142,@SF_Moro,""@SF_Moro @jairbolsonaro Seu canalha, você precisa que o capitão CORONA mande fazer o que é da sua competência.";;
;;
"Você é pau mandado mesmo!""";;
"15159,@SF_Moro,""@CZanturi @SF_Moro ISTO EU TENHO QUASE CERTEZA, POIS TODOS OS POLITICOS SAFADOS VAO USAR ESTE CORONA, PARA PODER ROUBAR TUDO O QUE PODEM, PRINCIPALMENTE ESTE TAL DORIANA.""";;
15188,@SF_Moro,@SF_Moro @jairbolsonaro Pacote anti-corona. Tá proibido pegar corona em todo território nacional;;
"15214,@SF_Moro,""@veramagalhaes @SF_Moro @oatila Veraplaymobil 500 k ridícula , Moro é imbatível , sua vontade de derrubar esse governo já deu , alô coronavírus !,,""";;
"15221,@SF_Moro,""@SF_Moro @jairbolsonaro Nossa. Quantos objetivos atingidos em um post só";;
1 - Propaganda da CNN (x);;
2 - Dar uma moral pro capitão corona (x);;
3 - Fingir que ele está fazendo alguma coisa (x);;
"4 - Fingir que não fiquei quieto nos últimos dias de fritura (x)""";;
15226,@SF_Moro,@SF_Moro poderia explicar o porquê precisa soltar detentos por conta do coronavírus sendo que eles já estão isolados.....;;
15242,@SF_Moro,@SF_Moro @jairbolsonaro Vai usar a Força Nacional pra meter o cacete no Bozo? Pq ela é a maior ameaça no combate ao corona.;;
"15255,@SF_Moro,""Diario Oficial do Estado, edicao de 21/03, caderno executivo I, pagina 5 Determinacao oficial morreu considera que foi do corona  vírus.";;
Isso é verdade????;;
"@jairbolsonaro @SF_Moro @lhmandetta @CarlaZambelli38  @CrisMenshova @DepRosanaValle https://t.co/JVe5Kde7Xi""";;
"15266,@SF_Moro,""@rogeriasss @Madelou5 Valorize a informação correta, vá direto @AiltonBenedito  @SF_Moro @lhmandetta @jairbolsonaro @tarcisiogdf  desapegue dos jornal impresso transmite corona e outros vírus""";;
15272,@SF_Moro,@SF_Moro Isola os presos não deixe as visitas passar controle de desinfecção do que entra nos presídios aí­ sim eles estarão mais protegidos que nos e os novos presos que entrarem depois do corona separa eles.dos d mais até ficar comprovado que não tem o covid;;
"15279,@SF_Moro,""@SF_Moro Grande Ministro, gostaria que a EsquerdoPaTia fosse tipificada como um vírus a ser exterminado. O oportunismo politico eleitoral chega a ser imoral. Hoje a única doença é o Corona, esqueçaram a Dengue, a Fome, Pólio, o Cancer, os Acidentes de transito, o Feminicidio. Até quando?""";;
"15281,@SF_Moro,""@SF_Moro @VemPraRua_br Este corona é das trevas, prende pessoas de bem em domicílio, e liberta os bandidos condenados. ";;
"Infelizmente teremos aumento de roubos, assassinatos, pedófilos, estupros, violência contra mulheres e crianças, etc.. ...... Parabéns para os juÃ­zes de Satanás.""";;
15298,@SF_Moro,@LivreUff Nosso judiciário é podre! Não existem casos de coronavírus em presídios no Brasil. Usaram esse argumento pra soltar Marcos Valério e Eduardo Cunha. Bandidos!! @deltanmd @SF_Moro @jairbolsonaro;;
"15301,@SF_Moro,""@SF_Moro Só aqui no Brasil q amar presos, tudo e motivo para soltar os caras, posso está errada mas não vir outros pais fazer isso no momento do coronavírus.""";;
15336,@SF_Moro,@SF_Moro Tinha que ter fechado antes do avião do presidente trazer uma horda de coronavírus;;
15355,@SF_Moro,@SF_Moro @jairbolsonaro Então já mandou prender o capitão corona?;;
"15358,@SF_Moro,""@SF_Moro @jairbolsonaro O Capitão Corona vai ser o 1o a sofrer intervenção das FA então, né""";;
15388,@SF_Moro,@SF_Moro e verdade ministro Sérgio moro não tem registro de preso morto de coronavírus;;
"15410,@SF_Moro,""@SF_Moro Concordo plenamente, ministro. Estão se aproveitando da situação. O risco de se contaminar com o coronavírus fora do cárcere, é muito maior.""";;
15454,@SF_Moro,@SF_Moro E não há notícia de nenhum preso pobre solto por causa de coronavírus;;
"15463,@SF_Moro,""@SF_Moro @HulisonN Quer mais isolamento que a cadeia.";;
"Soltar não é pelo coronavírus. É por outro motivo, bem mais escuso.""";;
15485,@SF_Moro,Começou sob o patrocÃ­nio de Drogasil: a briga de Vozinha fina @SF_Moro e O Capitão Corona @jairbolsonaro ... https://t.co/d3f03q0Ck4;;
"15518,@SF_Moro,""@SF_Moro Isso eu apois deixa os bandidos na prisao e se pega os Coronavirus deixa eles la se contaminando.eles nao.merece ser solto,pois bandido tem que fica preso com virius ou sem virius.""";;
"15545,@SF_Moro,""@BoletimCoppolla @SF_Moro Quando for comentar sobre a pandemia do CORONAVÍRUS,  procure se informar.";;
Desinformação nesse momento tão trágico é desuhumano e antiético. ;;
Você tem muito o que melhorar!!!;;
"Patético!!!""";;
"15550,@SF_Moro,""@brusnos obrigado, @SF_Moro por proibir o Coronavirus ğŸ™ğŸ™""";;
"15562,@SF_Moro,""@veramagalhaes @SF_Moro @oatila A â€œaudiênciaâ€ não se deu pelo o entrevistado e muito menos pelos â€œentrevistadoresâ€, mas sim por conta do coronavírus. Dito isso, @SF_Moro continua sendo a maior audiência â€œvide ENTREVISTADOâ€. ";;
"Se não estivéssemos em meio Ã  Pandemia, seu IBOPE continuaria descendo. #Vera500k""";;
"15564,@SF_Moro,""@veramagalhaes @SF_Moro @oatila A â€œaudiênciaâ€ não se deu pelo o entrevistado e muito menos pelos â€œentrevistadoresâ€, mas sim por conta do coronavírus. Dito isso, @SF_Moro continua sendo a maior audiência â€œvide ENTREVISTADOâ€. ";;
"Se não estivéssemos em meio Ã  Pandemia, seu IBOPE continuaria descendo. #Vera500k""";;
"15651,@SF_Moro,""Vejo gravidade do coronavírus p o paí­s qndo estão """"soltando"""" bandidos dos presídios do Brasil? Bandidos soltos cidaDÁos presos em casa. @SF_Moro @lhmandetta  @JoseMedeirosMT @camaradeputados @AssembleiaSP @MajorVitorHugo @majorolimpio @capitaoderrite @lpbragancabr @Rconstantino""";;
"15652,@SF_Moro,""@MicheleKammradt @calulabarros @SF_Moro Quando foi que o presida deu essa opção ao trabalhador pop? Ao contrário, lançou campanha para botar o povo na rua de novo. Não sejam hipócritas em dizer que cada um decide. Afinal, segundo o mesmo ou morre de corona ou de fome. Quando o pobre teve escolha no Brasil?""";;
"15686,@SF_Moro,""@luizznunez @veramagalhaes @SF_Moro @oatila Te acalma, militante. ";;
;;
"Corona é prioridade agora.""";;
"15689,@SF_Moro,""@SF_Moro Isso ai ministro Sérgio Moro,  aqui na minha cidade de campo mourao no Paraná a juÃ­za da comarca mandou soltar 15 presos de roubos por causa do coronavírus""";;
"15782,@SF_Moro,""@SF_Moro Exatamente ğŸ‘";;
Se a desculpa é o CORONA, na cadeia eles estariam muito mais seguros do q nas ruas, pelo menos é isso q estão fazendo conosco, prisão domiciliar né ğŸ‘;;
A esquerdalha tem esse objetivo de convulsionar os presidiários contra o governo;;
"#doesangueurgente""";;
"15860,@SF_Moro,""@SF_Moro ";;
Olá Ministro;;
;;
Por favor, preciso da sua ajuda,;;
;;
"Uma funcionária dos Hopital das ClÃ­nicas me relatou que todas as mortes que ocorrem no hospital está sendo diagnosticada como causa do vírus corona covid19.. de forma errada...As úteis disponível está vazia.AJUDE AJUDE""";;
"15940,@SF_Moro,""@SF_Moro Essa juÃ­za que soltou o João de Deus hein!!!!! Ainda falou â€œ é uma vidaâ€ deveriam completar a frase â€œ que não vale nadaâ€. Eduardo cunha , esse não volta mais para cadeia. Cabral deve estar rezando p pegar corona. ğŸ˜¡ğŸ˜¡""";;
"15957,@SF_Moro,""@IraniceAlexand2 @FBaruchBrasil @helderbarbalho @jairbolsonaro @SF_Moro Eu não sou rica, mas tô nem ai para o corona!!""";;
"16012,@SF_Moro,""@EnasSilva3 @jairbolsonaro @SF_Moro Absurdo !!! Cadê a Constituição com a """"liberdade de culto"""" !!! Se isso acontece com a minha presença esse fiscal ficaria bem pior do que se acometido de Corona!!!""";;
"16046,@SF_Moro,""@SF_Moro Mesmo porque os prisioneiros, já  se encontram forçosamente  em Quarentena.  Para O preso adentrar ao presídio, a partir do Corona, antes teria que ser examinado, para não repassar o vírus,  caso fosse portador.""";;
16085,@SF_Moro,@SF_Moro É só cancelar as visitas Ã­ntimas q o corona não chega na prisão.;;
"16087,@SF_Moro,""@SF_Moro Concordo, corona salvando muito vagabundo por aí­. Isso é chamar o cidaDÁo de bem de idiota""";;
"16099,@SF_Moro,""@SF_Moro Essa e a mais absoluta certeza ministro, agora não podemos trabalhar e os criminoso podem ter liberdade isso e o cúmulo da injustiça aqui fora vão propagar mais ainda o coronavírus que Deus tenha misericórdia de nós.""";;
"16173,@SF_Moro,""@SF_Moro Ainda que tivesse algum detento com coronavírus. Solta-lo não seria duplamente colocar em risco toda,a população? O ministro Sérgio Moro está certo.""";;
16174,@SF_Moro,@SF_Moro Olha o corona pra vc ministreco;;
"16181,@SF_Moro,""@jairbolsonaro @SF_Moro @AbrahamWeint  @opropriolavo @geraldomiotto Quem vai investigar os casos falsos de morte por coronavírus? A maioria dos 159 foram forjados e manipulados os diagnósticos para justificar o isolamento, quando alguém de vocês terá coragem de falar sobre isso?""";;
"16192,@SF_Moro,""@SF_Moro Pode mandar os bandidos pra China. Infectar lá, vai ser pior que a infecção do Corona.""";;
16210,@SF_Moro,@SF_Moro @jraiuga Não seja por isso. Os governadores darão um jeito de gerar laudo positivo de coronavírus dentro da cadeia.;;
"16250,@SF_Moro,""@EstadaoPolitica @SF_Moro deveria prender @jairbolsonaro por desobedecer o isolamento social. Ninguem esta acima da lei, nem mesmo o capitao corona #Bolsonaroacabou""";;
16259,@SF_Moro,@SF_Moro TUDO DESAPARECEU NO BRASIL.! AGORA Só EXISTE O CORONAVÍRUS. O FIM DESSA HISTóRIA VAI MOSTRAR QUEM TEM RAZÃO.  TMJ  MINISTRO MORO. ğŸ‘ŠğŸ‡§ğŸ‡·ğŸ’šğŸŒ·ğŸŒ¼;;
16260,@SF_Moro,@rebello_bruno @SF_Moro @sikerajr @jairbolsonaro A ESQUERDA NÃO TEM ONDE SE ESCONDER TUDO TEM INFLUENCIA DELES E ATÉ NOS BASTIDORES CENTRÃO POLÃTICOS CORRUPTOS SE ESCONDENDO ATRAS DO CORONAVÍRUS E OS  PODRES DE FERIAS BOTA FOGO AS MASCARAS VÃO CAIR;;
16269,@SF_Moro,@SF_Moro QUEM DIRIA A CADEIA ESCONDERIJO SEGURO PARA NÃO PEGAR O CORONAVÍRUS KKK;;
"16274,@SF_Moro,""@SF_Moro Coronavirus o caralho tem um monte corruptovirus fudendo a população ,,,,so presida tem culhão nessa porra????""";;
16284,@SF_Moro,Olho nesse rapaz @SF_Moro ele é o codinome #LulaLivre. Vou desmascarar todos esses comunistas safados aqui que criaram o coronavírus só pra derrubar o presidente Bolsonaro. https://t.co/0VJobQi2HC;;
16285,@SF_Moro,@SF_Moro Não há um caso de corona entre os presos !!!;;
16286,@SF_Moro,Não é nada bom... mas preciso divulgar pq não é um caso isolado. Vários relatos de que estão jogando na conta do coronavírus Todas as mortes visando conseguir mais $$ do Gov. Federal. Isso é no mÃ­nimo uma irresponsabilidade e precisa ser investigada. @SF_Moro @policiafederal https://t.co/RsQIyd4ezs;;
16308,@SF_Moro,@SF_Moro Gente o STF ficou louco? Além de termos q lidar com o corona vamos ter q lidar com os ladrões? Pqp;;
16321,@SF_Moro,@SF_Moro E se o Queiroz pegar o coronavírus para onde ele vai?;;
"16325,@SF_Moro,""@SF_Moro Ministro estamos em maus lençóis, se correr o bicho pega se ficar o bicho come, ontem em São Paulo 3 policiais e um guarda civil,assasinados em tentativas de assalto,e fora que a imprensa só olha coronavírus,e não fala quantos assaltos com as ruas vazias e comércios fechados há""";;
16335,@SF_Moro,@SF_Moro Já prendeu o capitão Corona por colocar em risco a saúde pública?;;
16346,@SF_Moro,@SF_Moro por favor veja a situação dos presos na papuda. Muitos com mais de 60 anos com várias comorbidades não terão direito a tentar a sobrevivência durante a pandemia de coronavírus. Por favor avalie essa possibilidade de liberação temporária. É uma questão humanitária!!;;
16364,@SF_Moro,@Metropoles @jairbolsonaro @SF_Moro Sim. Esperada essa reação do boca de cd. Ele viu que a globo tá  batendo bonito no capitão corona e ele quer se salvar.;;
"16387,@SF_Moro,""@EstadaoPolitica @SF_Moro o @jairbolsonaro está dizendo que você não faz nada, é um inútil. Essa é a tradução de egoísta, já que todo o foco é o combate ao coronavírus e você não está ajudando.""";;
16463,@SF_Moro,@zdoficial @patriciapillar @SF_Moro Capitão Corona https://t.co/JPpr545tRc;;
"16483,@SF_Moro,""@o_antagonista @jairbolsonaro @SF_Moro Outra picuinha??? Cadê os casos de cura do coronavírus?? Cadê a análise imparcial de vcs sobre as relações dos governadores com o governo chinês? Cadê a análise sobre o Brasil todo parado, até em locais onde não se tem nenhum caso do covid 19? Ajudem o Brasil!!""";;
16490,@SF_Moro,@o_antagonista @jairbolsonaro @SF_Moro @SF_Moro é a criptonita do capitão corona.;;
16491,@SF_Moro,@o_antagonista @jairbolsonaro @SF_Moro @SF_Moro é a criptonita do capitão corona.;;
"16517,@SF_Moro,""@LciaPontes1 @SamuelR26394834 @SF_Moro A criatura entrou no twitter em Fevereiro, pegou corona, foi internado e já tá curado?ğŸ˜±ğŸ¤­ğŸ˜‚ğŸ¤£ğŸ˜‚ğŸ¤£ğŸ˜‚ğŸ˜‚""";;
"16524,@SF_Moro,""@SF_Moro E aqui no RS soltaram 3 mil presos para ficar em casa devido ao coronavírus , Absurdo isso!""";;
"16589,@SF_Moro,""@SamuelR26394834 @SF_Moro Também peguei essa parada aí­, e não passou de uma gripizinha, aqui não pica-pau, aqui é aroeira coronavírus, aqui vc urra quatizão!!!!""";;
16595,@SF_Moro,@o_antagonista @jairbolsonaro @SF_Moro Pronto! O capitão corona arrumou outro ğŸ¯ alvo para atacar ... o excelente ministro Sérgio Moro. Irresponsável ğŸ˜¡;;
16606,@SF_Moro,@Henriqu37110723 @o_antagonista @jairbolsonaro @SF_Moro peça vc para esse caminhoneiro pegar corona pelo mito.;;
"16649,@SF_Moro,""@PatoCorporation @SF_Moro @SF_Moro  o que o Sr diz vão permanecer lacaio desse miliciano,capitão corona?""";;
"16650,@SF_Moro,""@PatoCorporation @SF_Moro @SF_Moro  o que o Sr diz vão permanecer lacaio desse miliciano,capitão corona?""";;
16661,@SF_Moro,@SF_Moro NO VÃCUO DO CORONA;;
"16687,@SF_Moro,""@SF_Moro Marreco @sensacionalista, nos vimos a sua passividade na Farsa Jato";;
;;
Você e o capitão Corona são Mavericks da busca pela verdade dos fatos #sqn;;
;;
#ProcessoPenalTerraplanista;;
;;
"https://t.co/4WgGkoqk0g""";;
"16691,@SF_Moro,""Gente será que não vão deixar as pessoas morrerem ao invés de combater para aumentar o caos, pois até os remédios estão sendo contestados e se em SP o governador deu ordem de incluir todos no coronavírus não  duvido nada! ";;
"@Biakicis @jairbolsonaro @taoquei1 @BolsonaroSP @SF_Moro https://t.co/Seu4X3oUs5""";;
16737,@SF_Moro,@RoelChavis @Reinald0_azedo @carla_giovana11 @SamuelR26394834 @SF_Moro Então não tome se pegar o Corona. Não deixe ng da sua família tomar tb.;;
16793,@SF_Moro,@RoseMatos18 @SF_Moro Sim o médico anda todo de roupa descartável  aqui tem mais sete pessoas  com coronavírus;;
"16804,@SF_Moro,""@pyjanio @SamuelR26394834 @RoseMatos18 @SF_Moro @minsaude Espero que vc ou alguém de sua família não se contamine. Se alguém de minha família firvsi hospital e comprovar contaminação por corona, já peço para assinar a autorização na hora para usar a Cloroquina +Azitromicina. O importante é a cura. Protocolos são burocráticos""";;
16847,@SF_Moro,@neuza_paiva @SF_Moro Precisamos proteger a população do capitão (bunda suja) Corona.;;
"16866,@SF_Moro,""@HarpiaImperial mas quem devia bloquear os aeroportos, era o governo federal. por que não reclama com o capitão corona?";;
por que será que só fecharam as fronteiras, depois da melda tomar preço?;;
"pergunte pro @SF_Moro pro @jairbolsonaro""";;
"16886,@SF_Moro,""Vejam Bia Desmascarando a Imprensa e governadores CANALHAS que desejam colocar todas as mortes  a conta do CORONAVÍRUS. Eles fizeram um atestado de óbito FALSO!! VEJAM O VIDEO ";;
"@jairbolsonaro @CarlaZambelli38 @CarlosBolsonaro @Biakicis @SF_Moro @gen_heleno @BolsonaroSP https://t.co/tHZUaKAW97""";;
"16888,@SF_Moro,""@SF_Moro """"In Fux we trust"""" , lembro muito bem disso, pelo jeito vão abraçados rumo ao capitão corona""";;
16894,@SF_Moro,@MariaBr18393759 @SamuelR26394834 @SF_Moro A torcida unidos pelo corona perdendo a vergonha de vezğŸ¤¦ğŸ»ğŸ¤¦ğŸ»;;
"16952,@SF_Moro,""@SF_Moro O sr excelentissimo juiz Sergio moro,existe possibilidade de uma pauta como esta acontecendo no senado,os governantes do nosso pais ,diminuir o seu salario ,pra o combate do Coronavirus,foi pedido por algum parlamentar esta situação.""";;
"16967,@SF_Moro,""@SamuelR26394834 @SF_Moro Que boa notícia Samuel, a mídia não divulga que a Hidroxicloroquina está dando resultado nos pacientes de Corona. Tomo há mais de 20 anos esse remédio pois tenho lúpus... eles pintam como se fosse matar as pessoas... não sei porque.""";;
17020,@SF_Moro,@Maria_Opina3 @SamuelR26394834 @SF_Moro E o resultado do exame que deu corona...cara de sorte heim? Conseguir um kit de exame...ğŸ¤­ğŸ¤­ğŸ¤­;;
"17113,@SF_Moro,""@SF_Moro Ministro: bandidos soltos, cidaDÁos presos. Quando o corona for vencido, voltaremos Ã  situação de 52.000 homicídios anuais. Governadores liberando geral com o apoio do STF.""";;
